,Text,Tokens,Labelled_topic
928,IF YOUR A PORK RIND LOVER THIS IS AN AWESOME PRODUCT FOR THOSE WONDERFUL TASTE BUDS. THEY MELT IN YOUR MOUTH BEFORE THEY GO DOWN. MMM MMM GOOD.,"['pork', 'rind', 'lover', 'awesome', 'wonderful', 'mouth']",8
929,"I got this item as a little gift to my little sister who loves Japan. She, my brother, mother, and I tried it and it tasted great.","['item', 'little', 'gift', 'little', 'sister', 'japan', 'brother', 'mother']",8
930,"Love these little packs of raisinets (hooray for portion control!) and when I saw them on amazon, I thought it was a great deal.  6 boxes of 6 packs of raisins!  I pay around $3 for a 6 pack at the grocery store, so this seemed like a really good bargain.  Boy, was I wrong.  I didn't get 6 boxes of the 6-packs, I got ONE six pack.  Which, according to amazon, has a retail price of 20 bucks!  That's insane.  Fortunately, a quick chat with customer service refunded my purchase, but I was still disappointed to find it was ONE pack and not 6.","['little', 'pack', 'raisinets', 'portion', 'control', 'deal', 'box', 'pack', 'raisin', 'pack', 'grocery', 'store', 'bargain', 'boy', 'wrong', 'box', '6-packs', 'pack', 'retail', 'price', 'buck', 'quick', 'chat', 'customer', 'service', 'purchase', 'pack']",8
940,Saw this soup in the supermarket and bought a can. Opened can. Heated soup. Tasted soup. Dumped soup down drain. Rinsed mouth with mouthwash. Enough said.,"['saw', 'soup', 'supermarket', 'soup', 'drain', 'rinsed', 'mouth', 'mouthwash']",8
942,I searched long and hard for this product and I was thrilled to learn that they had the exact ice bars that I was searching for. The customer service was the best and shipping was extremely fast!!! Thank you for making a hard to find product in the U.S accessible. And the costs were reasonable. I will definitely order again from this seller.,"['exact', 'ice', 'bar', 'customer', 'service', 'best', 'shipping', 'fast', 'thank', 'hard', 'accessible', 'cost', 'reasonable', 'seller']",8
947,"My daughter loves these dinners. There's no other organic meat option at my grocery store, so we're stuck with this one, but I don't mind at all. I think they're great. I agree that they are runny, but you can just thicken it with whole grain cereal, and problem solved (turkey dinner is thick enough).  I also don't understand why people complain that they are too sweet, or unhealthy. First of all, if you don't like the ingredients, buy something else. Second, I trust Earth's Best enough to believe they know the right amount of stuff to put in their product. Third, the belief that if baby tastes sweet food, they will not eat regular food, is an old wife's tale. Are you people saying that you don't give your babies fruit and vegetables? They are all sweet. The only reason I gave this particular item 4 stars instead of five, is the price. I can buy it at my grocery store for 79 cents a jar. Here, they are being sold for over 91 cents. And that's at the sale price. If you buy these at the regular price, it comes to $1.41. Way too much!","['daughter', 'dinner', 'organic', 'meat', 'option', 'grocery', 'store', 'runny', 'grain', 'cereal', 'problem', 'turkey', 'dinner', 'people', 'sweet', 'unhealthy', 'ingredient', 'second', 'earth', 'right', 'stuff', 'belief', 'baby', 'sweet', 'food', 'regular', 'food', 'old', 'wife', 'tale', 'people', 'baby', 'fruit', 'vegetable', 'reason', 'particular', 'item', 'star', 'price', 'grocery', 'store', 'cent', 'jar', 'cent', 'sale', 'price', 'regular', 'price', 'way']",8
948,I make bread all the time & always look for variety...this bread is tasty & delicious! I have a two loaf bread machine and my husband kids favorite is this one!,"['bread', 'time', 'variety', 'bread', 'delicious', 'loaf', 'bread', 'machine', 'husband', 'kid', 'favorite']",8
950,"Have never been a big meat-eater, but cut back even more a few months ago.  I began supplementing my diet with more beans/legumes, but was not feeling nutritionally satisfied, and realized I was not getting enough protein.  Did a little research, and discovered that hemp was ideal for meeting protein requirements, and according several articles I read, it has many other nutritional and health benefits as well.  I purchased the Nutiva hemp protein powder in conjunction with the Better Than Milk ""Rice"" (to avoid over use of soy).  According to directions for both products, I mix 4 tablespoons hemp protein and 2 tablespoons of  BTM, in water.  It mixes easily in a regular plastic shaker, and I don't even have to use the ""de-clumping"" attachment that fits inside the shaker. It's just Shake-N-Go! This combination has been the perfect way to start my day.  I was concerned about the taste, as some reviews I have read rated the taste of hemp very low. I can't speak for other brands, but the finely ground Nutiva hemp powder has a mild nutty flavor, and I LOVE IT. From what I've read, hemp does not contain oligosaccharides (which commonly causes ""gastric distress"" with soy proteins), and I have not experienced any bloating with the hemp and rice milk combo. I am happy to start my day with something both nutritious and delicious, and thank goodness I don't have to use the electric blender (one less thing to wash).  Also, the Amazon price on the Nutiva Hemp Protein and the Better Than Milk Rice can't be beat, and both qualify for free shipping.  FANTASTIC!!!","['big', 'meat-eater', 'month', 'diet', 'protein', 'little', 'research', 'hemp', 'ideal', 'protein', 'requirement', 'article', 'nutritional', 'health', 'benefit', 'nutiva', 'hemp', 'protein', 'powder', 'conjunction', 'better', 'milk', 'rice', 'use', 'soy', 'direction', 'product', 'tablespoon', 'protein', 'tablespoon', 'btm', 'water', 'regular', 'plastic', 'shaker', 'de-clumping', 'attachment', 'shaker', 'combination', 'perfect', 'way', 'review', 'hemp', 'low', 'brand', 'ground', 'nutiva', 'hemp', 'powder', 'mild', 'nutty', 'flavor', 'hemp', 'oligosaccharide', 'gastric', 'distress', 'soy', 'protein', 'hemp', 'rice', 'milk', 'combo', 'happy', 'nutritious', 'delicious', 'thank', 'goodness', 'electric', 'blender', 'thing', 'price', 'nutiva', 'hemp', 'protein', 'better', 'milk', 'rice', 'beat', 'qualify', 'free', 'shipping', 'fantastic']",8
951,This McCann's Irish Oatmeal is an ideal breakfast.  It is easy to cook and taste good and heart healthy.  It's a good way to start a day.  The price is right and I would order again and agin.  Cecilia from Texas,"['mccann', 'irish', 'oatmeal', 'ideal', 'breakfast', 'easy', 'heart', 'healthy', 'way', 'price', 'right', 'cecilia', 'texas']",8
953,"Had Demitris in a restaurant, and now it has become the go-to for tailgating and gatherings.  Easy to mix (and regulate the spiciness).  Only problem was that Amazon's packing when shipping caused one bottle to leak all over the box.","['restaurant', 'go-to', 'gathering', 'spiciness', 'problem', 'bottle', 'box']",8
957,This is the best price I've found for PB2 and it's eligible for free shipping and handling. It tastes better than another powdered peanut butter product that I've tried.,"['best', 'price', 'eligible', 'free', 'shipping', 'powdered', 'peanut', 'butter']",8
958,What more can you say than it tastes great. Amazon had a good deal on this when I ordered it over a year ago.,['deal'],8
960,"I'm on my second jar and we love this stuff. Originally bought for popping popcorn (fantastic) we soon started using it as a butter substitute for just about everything, toast, veggies, frying eggs or fish. I've had people who hate coconut anything love the mild sweet taste for popcorn. Between the coconut oil and the agave nectar found here I don't know which I'm happier with.","['second', 'jar', 'stuff', 'popcorn', 'fantastic', 'butter', 'substitute', 'toast', 'veggie', 'egg', 'people', 'coconut', 'mild', 'sweet', 'popcorn', 'coconut', 'oil', 'agave', 'nectar', 'happier']",8
966,"This macaroni and cheese is the only kind that both the adults and the kids in our family enjoy.  It has a slightly sharp cheddar flavor that makes it taste so much better than the ""processed cheese food"" types.  Our whole family swears by Annie's Homegrown Deluxe Shells & Real Aged Wisconsin Cheddar and it is much cheaper buying them here than one at a time at the grocery store.","['macaroni', 'cheese', 'kind', 'adult', 'kid', 'family', 'enjoy', 'sharp', 'cheddar', 'flavor', 'better', 'processed', 'cheese', 'food', 'type', 'family', 'swears', 'annie', 'homegrown', 'deluxe', 'shell', 'real', 'wisconsin', 'cheddar', 'cheaper', 'time', 'grocery', 'store']",8
967,"We purchased the pretzels to make chocolate covered wedding favors for our guests. The pretzels would not have been bad for anything else, but there were way too many broken ones... we would have had to buy five more barrels. My only complaint now is that we shipped them back over a month ago and still haven't received our refund!","['pretzel', 'chocolate', 'wedding', 'favor', 'guest', 'pretzel', 'bad', 'way', 'broken', 'one', 'barrel', 'complaint', 'refund']",8
968,Pumpkin seeds are hard to find in the stores without an outrageous price. This is a great deal.,"['pumpkin', 'seed', 'hard', 'store', 'outrageous', 'price', 'deal']",8
970,"I went to check out and found out that the freight is $14.00 on an $11.00 (canned, not fresh produce)??!!  RIDICULOUS!!","['freight', 'fresh', 'ridiculous']",8
975,This is great coffee at a fair price. Amazon has the best deals and super fast shipping.,"['coffee', 'fair', 'price', 'best', 'deal', 'super', 'fast', 'shipping']",8
976,they are charging $1.00 per k-cup i saw this and decided to go to Keurig.com and these same k-cups are half price,"['k-cup', 'k-cups', 'half', 'price']",8
981,"I've bought this product many times and this time (11/10) they are old or defective.  The bags don't puff up and rinds are flat, stale & burn when cooked.  I've tried different time settings and in different microwaves.  I'm very dissapointed as this is a product I've been ordering for years.  Guess I'll have to call them and complain.","['time', 'time', 'old', 'defective', 'bag', 'rind', 'flat', 'stale', 'burn', 'different', 'time', 'setting', 'different', 'microwave', 'year', 'guess']",8
982,"Excellent and with a hint of lemon.  Connoisseurs will like these small sardines, tightly packed (like sardines of course) in pure olive oil.","['excellent', 'hint', 'lemon', 'connoisseur', 'small', 'sardine', 'sardine', 'course', 'pure', 'olive', 'oil']",8
983,"This is the first review I have ever done, but I could not let this one go bye. This was the worst ever, save your money.","['review', 'bye', 'worst', 'money']",8
985,I add this to sugarfree cappuchino and it tastes great.  It tastes just like the brands in the gas stations when I get a cappuccino there.,"['cappuchino', 'brand', 'gas', 'station', 'cappuccino']",8
996,The plant arrived dead.  It cost as much to ship.  I did not want to hassle with any kind of return.  I should know better than to buy a plant on line.,"['plant', 'dead', 'kind', 'return', 'better', 'plant', 'line']",8
1008,The price was comparable to Walmart for same size product.  However these nuts were not as crunchy; and they needed a little more salt.,"['price', 'comparable', 'size', 'nut', 'crunchy', 'salt']",8
1013,"I was able to save about 20.00 by purchasing these through Amazon, as opposed to our local grocery store.  Since we go through a box a week, the savings can add up quickly.  Would definitely recommend.","['able', 'local', 'grocery', 'store', 'box', 'week', 'saving']",8
1014,"These graham crackers are a lot better tasting than the organic graham crackers that I have tried. And compared to other brands (generic) I much prefer the crunchy sweetness of Honey Maid. The graham crackers taste so fresh and are the best for dunking in milk or tea. I love these as an alternative to cookies. Fortunately, the packaging ensures that the last graham cracker is as good and crispy as the first one. The portable and palatable treats are great for kids or anyone on the go (and for making perfectly shaped s'mores).","['graham', 'cracker', 'lot', 'organic', 'graham', 'cracker', 'brand', 'generic', 'crunchy', 'sweetness', 'honey', 'graham', 'cracker', 'fresh', 'best', 'milk', 'tea', 'alternative', 'cooky', 'packaging', 'graham', 'cracker', 'crispy', 'portable', 'palatable', 'treat', 'kid']",8
1015,I bought these for my son to take to work for lunch. Apparently his co-workers found the smell so offensive they asked him not to eat it at work again. Maybe it was a bad batch...,"['son', 'lunch', 'co-worker', 'smell', 'offensive', 'work', 'bad', 'batch']",8
1016,"Even with the tips shared on how to open it, it's still pretty difficult to open.  I guess I have weak hands. My husband usually has to open it for me, and even he doesn't do it with ease.  I would recommend getting the larger Prepara herb savor instead of the pod.  It's much easier to open and can hold more.  I could hardly fit any cilantro in the pod (considering that the grocery sells them in such large bunches and I only use half).","['tip', 'difficult', 'guess', 'weak', 'hand', 'husband', 'ease', 'larger', 'prepara', 'herb', 'savor', 'pod', 'easier', 'cilantro', 'pod', 'grocery', 'large', 'bunch', 'half']",8
1019,These are great for packing lunches or snacks on the go without all of the bad stuff you get in the other commercially available products.  Great price with the free shipping over $25 too.  Will definitely buy again.,"['lunch', 'snack', 'bad', 'stuff', 'available', 'product', 'price', 'free', 'shipping']",8
1022,"Post Honey Nut Shredded Wheat is a very nutritious and fulfilling cereal. My entire family loves it, exspecially my 7 year old daughter. We even enjoy eating them without milk, which serves as a great snack. I strongly recommend Post Honey Nut Shredded Wheat to families concerned about healthy eating.","['post', 'honey', 'nut', 'wheat', 'nutritious', 'fulfilling', 'cereal', 'entire', 'family', 'old', 'daughter', 'milk', 'snack', 'post', 'honey', 'nut', 'wheat', 'family', 'healthy', 'eating']",8
1025,"For some reason our local stores stopped stocking this product, my wife and I love the taste.  We used Amonzon.com to provide it.  Excellent TASTE!","['reason', 'local', 'store', 'wife', 'excellent']",8
1031,I like giving my son some prunes once in a while to get him regular.  The price for this 12 pack is outstanding. It came neatly packed to prevent damage. I love Earth's Best baby food.,"['son', 'prune', 'price', 'pack', 'outstanding', 'damage', 'earth', 'best', 'baby', 'food']",8
1032,"This sauce is awesome.  I went on a month long quest for the next best table hot sauce.  I read a million reviews from different hot sauce sites only to order product after product and finding it flavorless, under-powered, over-powered, or simply disgusting.  This is THE most versatile hot sauce out there.  It makes a fantastic table sauce as well as an excellent marinade for some wings.  It showcases the cayenne and garlic without making the cayenne or garlic so much that it's unwelcome.  It is an immediate medium burn and should satisfy anyone seeking a nice well rounded table sauce.  BTW:  These independent hot sauce reviews (non-Amazon) were hard to go through.  A lot of them are video reviews.  Why do people reviewing hot sauce think we want to see them eating hot sauce on a cracker over a crappy webcam.  And then they review the sauce while continuing to munch on a mouthful of hot cracker.  Gross...","['sauce', 'awesome', 'table', 'hot', 'sauce', 'review', 'different', 'hot', 'sauce', 'flavorless', 'under-powered', 'over-powered', 'versatile', 'hot', 'sauce', 'fantastic', 'table', 'sauce', 'excellent', 'marinade', 'wing', 'cayenne', 'garlic', 'cayenne', 'immediate', 'medium', 'burn', 'table', 'sauce', 'independent', 'hot', 'sauce', 'review', 'non-amazon', 'hard', 'lot', 'video', 'review', 'people', 'hot', 'sauce', 'hot', 'sauce', 'cracker', 'crappy', 'webcam', 'sauce', 'mouthful', 'hot', 'cracker', 'gross']",8
1034,"We love hot apple cider and this was no exception! My 9 year old drank 6 cups the very first day I got this.  It has a wonderful, fresh apple taste with just the right amount of spice.  We will be ordering this on a regular basis!","['hot', 'apple', 'cider', 'exception', 'old', 'drank', 'wonderful', 'fresh', 'apple', 'right', 'spice', 'regular', 'basis']",8
1037,"Bought this in spite of the high price and unreasonble S&H, just to match what I make at home. I mix it with fresh ground hemp seed. I buy the almonds (in the shell) at [...], soak the nuts and grind them in my VitaMix... Beats peanut butter to hell and back.","['spite', 'high', 'price', 'unreasonble', 's', 'h', 'home', 'fresh', 'ground', 'seed', 'almond', 'shell', 'nut', 'vitamix', 'beat', 'butter']",8
1040,"You can order the same products online from Nespresso for approx $25.  Nespresso makes GREAT machines and GREAT coffee pods. These pod offers on Amazon however are mostly from third party vendors. They prey on people who don't know better, charging you 2x the price of ordering the pods directly from Nespresso. I have been ordering through Nespresso's website for a couple of years now and their shipping times are always fast and reliable. I buy many things through Amazon, but not Nespresso pods.","['product', 'nespresso', 'approx', 'nespresso', 'machine', 'coffee', 'pod', 'offer', 'party', 'vendor', 'people', 'better', 'price', 'pod', 'nespresso', 'nespresso', 'website', 'couple', 'year', 'shipping', 'time', 'reliable', 'thing', 'nespresso', 'pod']",8
1042,"We saw this featured on the Travel Network a while ago, so when I saw it available through Amazon I ordered it for my wife for Christmas. Very tasy and very unique.","['travel', 'network', 'available', 'wife', 'christmas', 'tasy', 'unique']",8
1044,These glazed walnuts are always fresh and Amazon has the best price on them.  I use them in a salad I make and they are always a hit.  Joe,"['walnut', 'fresh', 'best', 'price', 'salad', 'hit', 'joe']",8
1046,Love Dreamfields Pasta.  Can't get the lasagna noodles where I live so I was so happy to find them at Amazon. Delivery was quick.  The only thing is the noodles got broken in shipment which was a dissappointment.,"['love', 'dreamfields', 'lasagna', 'happy', 'delivery', 'quick', 'thing', 'noodle', 'shipment', 'dissappointment']",8
1049,quality gum ball machine. I am very happy with it. solid glass and classic look. It is a christmas gift for my daughter and a great way to show her how to save money. plus she gets a little reward.,"['gum', 'ball', 'machine', 'happy', 'solid', 'glass', 'classic', 'look', 'christmas', 'gift', 'daughter', 'way', 'money', 'little', 'reward']",8
1051,"I love pineapple juice and drink it every day. Fresh is the best, but this is surprisingly good. I usually keep some on hand for convenience. It is so much better tasting than the stuff from concentrate. The price on Amazon is kind of high though. I find it's cheaper just to stock up at our local grocer.","['pineapple', 'juice', 'fresh', 'best', 'hand', 'convenience', 'better', 'stuff', 'price', 'kind', 'high', 'cheaper', 'stock', 'local', 'grocer']",8
1056,"I received this item and there was a tear in the packaging which had caused the dragees to spill all over the inside of the box they arrived in. This isn't very surprising due to the type of plastic it's packaged in -the sort which immediately rips open at the slightest puncture- but as such it should have been packaged for shipping more carefully. Perhaps wrapped it in small bubble wrap and taping it securely as I've seen done with other less fragile items I've ordered. I was especially annoyed however that there is NO way of returning it! That's just outrageous. Very very dissatisfied. I have now tried ordering similar pearl dagrees from Wilton  Wilton Sugar Pearls, White, 5 Oz  which incidentally, are less than half the price.  I should say, that generally my experience with Amazon and returns has been excellent. The few dragees left in the package were beautiful, uniform in shape and tasty. I view this as an isolated incident due to the particular characteristics of this product/its packaging. However it could have been handled better.","['item', 'tear', 'packaging', 'dragee', 'inside', 'box', 'surprising', 'type', 'plastic', 'sort', 'open', 'slightest', 'puncture-', 'small', 'bubble', 'wrap', 'fragile', 'item', 'way', 'outrageous', 'dissatisfied', 'similar', 'pearl', 'dagrees', 'wilton', 'wilton', 'sugar', 'pearl', 'white', 'price', 'experience', 'return', 'excellent', 'dragee', 'package', 'beautiful', 'uniform', 'shape', 'isolated', 'incident', 'particular', 'characteristic', 'packaging']",8
1057,"The price at amazon varies for this product, it is competitive unless it gets to almost 30 for 4.  Quality is good.","['price', 'varies', 'competitive']",8
1058,"I put this on some basically a chicken fajita and was not bad. Like Taco Bell's other sauces, this one does recreate a Taco Bell type taste which may be a good or bad thing depending on your perspective.  I still like Taco Bell's Spicy Ranchero sauce better.  Despite being Jalapeno, this is not a very spicy product.","['chicken', 'fajita', 'bad', 'taco', 'bell', 'sauce', 'taco', 'bell', 'type', 'bad', 'thing', 'perspective', 'taco', 'bell', 'spicy', 'ranchero', 'better', 'jalapeno', 'spicy']",8
1059,My husband loves these granola bars.  He uses them to satisfy his sweet tooth and his chocolate cravings and I don't mind because they're a lot better than eating a candy bar.  The price is a decent savings from what I've seen in stores but I haven't been able to find this particular kind locally anymore so I'll continue to buy from here.,"['husband', 'granola', 'bar', 'sweet', 'tooth', 'chocolate', 'craving', 'lot', 'better', 'candy', 'bar', 'price', 'decent', 'saving', 'store', 'able', 'particular', 'kind']",8
1062,Very tasty snack.  I have re-ordered this item twice already.  Too bad the price increased $4.00 since my last order though.,"['snack', 'item', 'bad', 'price']",8
1064,"As another reviewer stated, many of the reviews for this product are actually for a DIFFERENT raw cacao powder- from alive and aware, ecuadorian criollo raw cacao powder. That is what I ordered about 3 months ago and it was AWESOME! I am almost out and when I went to reorder my amazon account directed me to this product, from SAQUIN??, which is NOT what I ordered, and it is more expensive- the same base price but i got it with FREE shipping, not 15 bucks so that is a big price increase.  I know it was still from alive and aware mid-february, but recently something changed. I am really confused/irritated how my review for ""alive and aware raw cacao"" got switched to a different brand from a different seller?!?! i mean, can't they just say ""out of stock"" or ""currently unavailable"" like they do with other stuff. why would they switch reviews around? Seems very underhanded to transfer reviews from a different product to a newer one, especially since as the other reviewer stated they are NOT comparable and this stuff from SAQUIN is terrible compared to what we were getting from alive and aware. also the price increase is pretty shocking! i guess it is the market, and raw cacao is in higher demand. Too bad that was such an awesome price for really awesome cacao. I did recently order alive and aware's raw criollo cacao nibs and i highly recommend those. they are as the description states, from alive and aware, not another brand. Frankly I am beginning to wonder about some of the ""brands"" and ""vendors"" that ship from Amazon. I know they have warehouses in different parts of the country, but it is a little suspicious and I just wish there was more transparency about what comes from Amazon and what comes from a different company. seems like halal everyday, alive and aware, etc, are almost interchangable since amazon took the liberty to take reviews from alive and aware and post them to halaleveryday/saquin. are these really different companies, under the auspices of amazon, or is it amazon by a different name only? like the other reviewer said, he ordered something that said ""alive and aware"" in the description and when it came it was from saquin/halal everyday.  who knows. i just want some more transparency so i can have more trust when ordering from amazon.  For now, i am going to seek out another source, not through amazon, that stands behind their cacao. it is very important to me, for health benefits and the ecological/social impacts of where it is harvested, to know that i am getting top-notch, certified organic, raw cacao. if amazon is going to be so wishy-washy and sneaky, I'm going elsewhere. (wagging finger at amazon!)  I think for now I will leave the following review for alive and aware in case they do bring it back.  Heavens to Besty, this stuff ROCKS!! It is such a good value too, maybe the best out there as I have def shopped around.  I have tried a few different brands of raw organic cacao powder, and this is certainly top-notch.  Kudos to Alive and Aware for offering it at such a reasonable price!! I am not a raw foodie per say, but I try to follow a neo-paleo protocol which includes super foods such as raw cacao.  Properly prepared, with just enough natural sweetener, I think this is a truly guilt-free pleasure.  It is LOADED with antioxidants, as you probably know.  So go ahead, get the big bag.  You can then share it with friends and family and turn them on to this super groovy super food ""of the Gods"" (theobroma) as they say :) My favorite way to consume it is actually as not so hot cocoa- I just whisk it into gently heated fresh (raw) whole milk or cream (so it's not too hot and to preserve as much nutrients as possible, I know it's not 100% raw  but hey this is how I love it!), add just enough sweetener (I like sorghum molasses, a scant t-spoon), a bit of maca powder, a dash of real salt, and after that's thoroughly whisked I top it off with a spoonful of EVO COCONUT OIL- YUMM!!! I have converted everyone, even the kids I babysit (who used to prefer swiss miss). Or I make a concentrated warm cocoa beverage sans maca and coconut oil and then stir it into my raw milk for a half gallon of raw chocolate milk, lightly sweetened.  You better believe it goes fast!!  I love my family to get their good old fashioned grass fed animal fats with bioavailable vitamins A, D and the X- factor (read Weston A Price) and loads of antioxidants from the cacao to boot.  Plus cacao activates the seratonin receptors and sorry I am bit fuzzy but you know it makes you feel good and happy!! Also process it with EVO Coconut Oil and sweetener such as sorghum or honey or maple syrup in your cuisinart for heavenly truffles- refrigerate for proper texture due to coconut oil.  I often toss in soaked,dried nuts and dried unsulfured fruit and shredded coconut for healthy truffle energy bars. just process in batches so it's kind of homogenous. Like those lara bars but cheaper and no packaging and even organic or raw. Go for it! Buy this huge bag, share the goodness and you'll be healthier and happier for it. I guarantee!!  PEACE be with You!","['reviewer', 'review', 'different', 'raw', 'cacao', 'powder-', 'alive', 'aware', 'ecuadorian', 'criollo', 'raw', 'cacao', 'powder', 'month', 'awesome', 'account', 'saquin', 'expensive-', 'base', 'price', 'free', 'buck', 'big', 'price', 'increase', 'alive', 'aware', 'mid-february', 'review', 'alive', 'aware', 'raw', 'cacao', 'different', 'brand', 'different', 'seller', 'stock', 'unavailable', 'stuff', 'review', 'underhanded', 'review', 'different', 'newer', 'reviewer', 'comparable', 'stuff', 'saquin', 'terrible', 'alive', 'aware', 'price', 'increase', 'pretty', 'guess', 'market', 'raw', 'cacao', 'higher', 'demand', 'bad', 'awesome', 'price', 'awesome', 'cacao', 'alive', 'aware', 'raw', 'criollo', 'cacao', 'nib', 'description', 'state', 'alive', 'aware', 'brand', 'brand', 'vendor', 'warehouse', 'different', 'part', 'country', 'little', 'suspicious', 'transparency', 'different', 'company', 'halal', 'everyday', 'alive', 'aware', 'interchangable', 'liberty', 'review', 'alive', 'aware', 'different', 'company', 'auspex', 'different', 'reviewer', 'alive', 'aware', 'description', 'everyday', 'transparency', 'trust', 'source', 'cacao', 'important', 'health', 'benefit', 'impact', 'top-notch', 'organic', 'raw', 'cacao', 'wishy-washy', 'sneaky', 'finger', 'following', 'review', 'alive', 'aware', 'case', 'stuff', 'value', 'best', 'different', 'brand', 'raw', 'organic', 'cacao', 'powder', 'top-notch', 'kudos', 'alive', 'aware', 'reasonable', 'price', 'raw', 'foodie', 'say', 'try', 'neo-paleo', 'protocol', 'super', 'food', 'raw', 'cacao', 'natural', 'sweetener', 'guilt-free', 'pleasure', 'antioxidant', 'big', 'bag', 'share', 'friend', 'family', 'super', 'groovy', 'food', 'god', 'favorite', 'way', 'hot', 'cocoa-', 'fresh', 'raw', 'milk', 'cream', 'hot', 'nutrient', 'possible', 'sweetener', 'sorghum', 'scant', 't-spoon', 'bit', 'maca', 'powder', 'dash', 'real', 'salt', 'spoonful', 'evo', 'coconut', 'oil-', 'yumm', 'kid', 'babysit', 'swiss', 'miss', 'concentrated', 'warm', 'cocoa', 'beverage', 'sans', 'coconut', 'oil', 'raw', 'milk', 'half', 'gallon', 'raw', 'chocolate', 'milk', 'better', 'family', 'old', 'grass', 'animal', 'fat', 'bioavailable', 'vitamin', 'd', 'x-', 'factor', 'price', 'load', 'antioxidant', 'cacao', 'seratonin', 'receptor', 'sorry', 'fuzzy', 'happy', 'process', 'evo', 'coconut', 'oil', 'sweetener', 'sorghum', 'honey', 'maple', 'syrup', 'cuisinart', 'truffles-', 'refrigerate', 'proper', 'texture', 'oil', 'soaked', 'nut', 'unsulfured', 'fruit', 'coconut', 'healthy', 'truffle', 'energy', 'bar', 'process', 'batch', 'kind', 'homogenous', 'lara', 'bar', 'cheaper', 'packaging', 'organic', 'raw', 'huge', 'bag', 'share', 'goodness', 'healthier', 'happier', 'peace']",8
1065,"I bought this Hazelnut Paste (Nocciola Spread) at a local shop in Palm Cost, Florida. The taste is excellent and healthier than Nutella.","['hazelnut', 'paste', 'spread', 'local', 'shop', 'palm', 'cost', 'excellent', 'healthier', 'nutella']",8
1076,We use it as a coating for fish. It comes out really great. Amazon has the best price.,"['coating', 'fish', 'best', 'price']",8
1081,"I was diagnosed with Celiac in May 2011.  There were few things I minded giving up but one was granola in my breakfast yogurt!  I found GF UDI's granola at a grocery store and it was $8 a bag, which is a lot when I eat it every morning!  So I was thrilled to find it at Amazon and at such a great price.  Worth ever penny - all flavors are great!  Vanilla is my favorite.  Thanks UDI's for making GF easy....","['celiac', 'thing', 'granola', 'breakfast', 'yogurt', 'gf', 'udi', 'granola', 'grocery', 'store', 'bag', 'lot', 'morning', 'price', 'worth', 'flavor', 'vanilla', 'favorite', 'thanks', 'gf', 'easy']",8
1085,"This flour is very fresh tasting and consistent in quality.  When I order anything from Bob's Red Mill, I know I am getting the best available product.","['flour', 'fresh', 'tasting', 'consistent', 'bob', 'red', 'best', 'available']",8
1093,I bought a box of these as a special.  Sure glad I bought when I did as the price went up drastically.  I love raspberries and wanted to try dark chocolate over milk chocolate.  These taste excellent!  I consider them a treat after dinner as if I was eating one of those very expensive chocolates but for much less the cost.  They are small enough that I don't feel like I am packing away pounds by eating one or two yet are very flavorful in a small candy.  I would buy again but having 430 of them I have enough for awhile.  Will probably take some to work to share with the group.,"['box', 'special', 'sure', 'glad', 'price', 'raspberry', 'dark', 'chocolate', 'milk', 'chocolate', 'excellent', 'treat', 'dinner', 'expensive', 'chocolate', 'cost', 'small', 'pound', 'flavorful', 'small', 'candy', 'awhile', 'share', 'group']",8
1096,"Healthy Choice Fresh Mixers are a tasty option when you need a quick microwave meal on the go. With their compact, nonperishable packaging, these things are perfect for carrying to the office in your purse so the office cadger won't steal them. The pasta turns out just right, and the sauce is pretty good too. The Rotini with Zesty Marinara Sauce has a nice, garlicy zing to it. The portion size is just right for an entree; it is a little small if it's comprising your entire meal, but if you're eating at your desk, chances are you didn't have time for a full meal anyway. The plastic handles on the bowl stay cool enough to make it easy to transport this to your desk; no more trying to find the tepid spot on a flaming hot piece of microwaved cardboard so you can goose-walk it down the hall before your fingers burn.  A couple of things lowered my rating by one star: for one, there is a bit more sodium than I'm entirely comfortable with in a product aimed at the health conscious, 600mg. Two, there's quite a bit of plastic packaging with this meal. It's nicely layered into a small package that can easily fit into a purse or briefcase, but when you take the layers apart, you can't help but think of landfills or the great oceanic garbage patch.  All in all, this is still a decent option for days when you know you're going to be too busy to either go to the deli or make a sack lunch with bean curds to turn off any would-be fridge thieves.","['healthy', 'choice', 'fresh', 'mixer', 'option', 'quick', 'microwave', 'meal', 'compact', 'nonperishable', 'packaging', 'thing', 'perfect', 'office', 'purse', 'office', 'cadger', 'pasta', 'sauce', 'rotini', 'zesty', 'marinara', 'sauce', 'garlicy', 'portion', 'size', 'entree', 'small', 'entire', 'meal', 'desk', 'chance', 'time', 'meal', 'plastic', 'handle', 'bowl', 'stay', 'easy', 'desk', 'tepid', 'spot', 'flaming', 'hot', 'piece', 'microwaved', 'cardboard', 'hall', 'finger', 'couple', 'thing', 'rating', 'star', 'sodium', 'comfortable', 'health', 'conscious', 'bit', 'plastic', 'packaging', 'meal', 'small', 'package', 'purse', 'briefcase', 'layer', 'landfill', 'oceanic', 'garbage', 'patch', 'decent', 'option', 'day', 'busy', 'deli', 'sack', 'lunch', 'bean', 'curd', 'would-be', 'fridge', 'thief']",8
