,Text,Tokens,Labelled_topic
997,"When I bought my Keurig brewer, I eagerly looked for other beverage options for my wife who is not a coffee drinker.  I'm still looking.  The Grove Square Hot Cocoa had a nasty aftertaste, almost metallic.  No amount of cleaning/tinkering with the brewer made any improvement.  I used the brewer to make hot water for a Nestle Hot Cocoa pack, and that was a far superior beverage.  The Grove Square quickly found it's way to the trash.  I'll find quality mixes and use the Keurig to heat the water from now on.","['keurig', 'brewer', 'beverage', 'option', 'wife', 'coffee', 'drinker', 'grove', 'square', 'hot', 'cocoa', 'nasty', 'aftertaste', 'metallic', 'brewer', 'improvement', 'brewer', 'hot', 'water', 'nestle', 'hot', 'cocoa', 'pack', 'superior', 'beverage', 'grove', 'square', 'way', 'trash', 'mix', 'keurig', 'water']",12
1032,"This sauce is awesome.  I went on a month long quest for the next best table hot sauce.  I read a million reviews from different hot sauce sites only to order product after product and finding it flavorless, under-powered, over-powered, or simply disgusting.  This is THE most versatile hot sauce out there.  It makes a fantastic table sauce as well as an excellent marinade for some wings.  It showcases the cayenne and garlic without making the cayenne or garlic so much that it's unwelcome.  It is an immediate medium burn and should satisfy anyone seeking a nice well rounded table sauce.  BTW:  These independent hot sauce reviews (non-Amazon) were hard to go through.  A lot of them are video reviews.  Why do people reviewing hot sauce think we want to see them eating hot sauce on a cracker over a crappy webcam.  And then they review the sauce while continuing to munch on a mouthful of hot cracker.  Gross...","['sauce', 'awesome', 'table', 'hot', 'sauce', 'review', 'different', 'hot', 'sauce', 'flavorless', 'under-powered', 'over-powered', 'versatile', 'hot', 'sauce', 'fantastic', 'table', 'sauce', 'excellent', 'marinade', 'wing', 'cayenne', 'garlic', 'cayenne', 'immediate', 'medium', 'burn', 'table', 'sauce', 'independent', 'hot', 'sauce', 'review', 'non-amazon', 'hard', 'lot', 'video', 'review', 'people', 'hot', 'sauce', 'hot', 'sauce', 'cracker', 'crappy', 'webcam', 'sauce', 'mouthful', 'hot', 'cracker', 'gross']",12
1034,"We love hot apple cider and this was no exception! My 9 year old drank 6 cups the very first day I got this.  It has a wonderful, fresh apple taste with just the right amount of spice.  We will be ordering this on a regular basis!","['hot', 'apple', 'cider', 'exception', 'old', 'drank', 'wonderful', 'fresh', 'apple', 'right', 'spice', 'regular', 'basis']",12
1058,"I put this on some basically a chicken fajita and was not bad. Like Taco Bell's other sauces, this one does recreate a Taco Bell type taste which may be a good or bad thing depending on your perspective.  I still like Taco Bell's Spicy Ranchero sauce better.  Despite being Jalapeno, this is not a very spicy product.","['chicken', 'fajita', 'bad', 'taco', 'bell', 'sauce', 'taco', 'bell', 'type', 'bad', 'thing', 'perspective', 'taco', 'bell', 'spicy', 'ranchero', 'better', 'jalapeno', 'spicy']",12
1064,"As another reviewer stated, many of the reviews for this product are actually for a DIFFERENT raw cacao powder- from alive and aware, ecuadorian criollo raw cacao powder. That is what I ordered about 3 months ago and it was AWESOME! I am almost out and when I went to reorder my amazon account directed me to this product, from SAQUIN??, which is NOT what I ordered, and it is more expensive- the same base price but i got it with FREE shipping, not 15 bucks so that is a big price increase.  I know it was still from alive and aware mid-february, but recently something changed. I am really confused/irritated how my review for ""alive and aware raw cacao"" got switched to a different brand from a different seller?!?! i mean, can't they just say ""out of stock"" or ""currently unavailable"" like they do with other stuff. why would they switch reviews around? Seems very underhanded to transfer reviews from a different product to a newer one, especially since as the other reviewer stated they are NOT comparable and this stuff from SAQUIN is terrible compared to what we were getting from alive and aware. also the price increase is pretty shocking! i guess it is the market, and raw cacao is in higher demand. Too bad that was such an awesome price for really awesome cacao. I did recently order alive and aware's raw criollo cacao nibs and i highly recommend those. they are as the description states, from alive and aware, not another brand. Frankly I am beginning to wonder about some of the ""brands"" and ""vendors"" that ship from Amazon. I know they have warehouses in different parts of the country, but it is a little suspicious and I just wish there was more transparency about what comes from Amazon and what comes from a different company. seems like halal everyday, alive and aware, etc, are almost interchangable since amazon took the liberty to take reviews from alive and aware and post them to halaleveryday/saquin. are these really different companies, under the auspices of amazon, or is it amazon by a different name only? like the other reviewer said, he ordered something that said ""alive and aware"" in the description and when it came it was from saquin/halal everyday.  who knows. i just want some more transparency so i can have more trust when ordering from amazon.  For now, i am going to seek out another source, not through amazon, that stands behind their cacao. it is very important to me, for health benefits and the ecological/social impacts of where it is harvested, to know that i am getting top-notch, certified organic, raw cacao. if amazon is going to be so wishy-washy and sneaky, I'm going elsewhere. (wagging finger at amazon!)  I think for now I will leave the following review for alive and aware in case they do bring it back.  Heavens to Besty, this stuff ROCKS!! It is such a good value too, maybe the best out there as I have def shopped around.  I have tried a few different brands of raw organic cacao powder, and this is certainly top-notch.  Kudos to Alive and Aware for offering it at such a reasonable price!! I am not a raw foodie per say, but I try to follow a neo-paleo protocol which includes super foods such as raw cacao.  Properly prepared, with just enough natural sweetener, I think this is a truly guilt-free pleasure.  It is LOADED with antioxidants, as you probably know.  So go ahead, get the big bag.  You can then share it with friends and family and turn them on to this super groovy super food ""of the Gods"" (theobroma) as they say :) My favorite way to consume it is actually as not so hot cocoa- I just whisk it into gently heated fresh (raw) whole milk or cream (so it's not too hot and to preserve as much nutrients as possible, I know it's not 100% raw  but hey this is how I love it!), add just enough sweetener (I like sorghum molasses, a scant t-spoon), a bit of maca powder, a dash of real salt, and after that's thoroughly whisked I top it off with a spoonful of EVO COCONUT OIL- YUMM!!! I have converted everyone, even the kids I babysit (who used to prefer swiss miss). Or I make a concentrated warm cocoa beverage sans maca and coconut oil and then stir it into my raw milk for a half gallon of raw chocolate milk, lightly sweetened.  You better believe it goes fast!!  I love my family to get their good old fashioned grass fed animal fats with bioavailable vitamins A, D and the X- factor (read Weston A Price) and loads of antioxidants from the cacao to boot.  Plus cacao activates the seratonin receptors and sorry I am bit fuzzy but you know it makes you feel good and happy!! Also process it with EVO Coconut Oil and sweetener such as sorghum or honey or maple syrup in your cuisinart for heavenly truffles- refrigerate for proper texture due to coconut oil.  I often toss in soaked,dried nuts and dried unsulfured fruit and shredded coconut for healthy truffle energy bars. just process in batches so it's kind of homogenous. Like those lara bars but cheaper and no packaging and even organic or raw. Go for it! Buy this huge bag, share the goodness and you'll be healthier and happier for it. I guarantee!!  PEACE be with You!","['reviewer', 'review', 'different', 'raw', 'cacao', 'powder-', 'alive', 'aware', 'ecuadorian', 'criollo', 'raw', 'cacao', 'powder', 'month', 'awesome', 'account', 'saquin', 'expensive-', 'base', 'price', 'free', 'buck', 'big', 'price', 'increase', 'alive', 'aware', 'mid-february', 'review', 'alive', 'aware', 'raw', 'cacao', 'different', 'brand', 'different', 'seller', 'stock', 'unavailable', 'stuff', 'review', 'underhanded', 'review', 'different', 'newer', 'reviewer', 'comparable', 'stuff', 'saquin', 'terrible', 'alive', 'aware', 'price', 'increase', 'pretty', 'guess', 'market', 'raw', 'cacao', 'higher', 'demand', 'bad', 'awesome', 'price', 'awesome', 'cacao', 'alive', 'aware', 'raw', 'criollo', 'cacao', 'nib', 'description', 'state', 'alive', 'aware', 'brand', 'brand', 'vendor', 'warehouse', 'different', 'part', 'country', 'little', 'suspicious', 'transparency', 'different', 'company', 'halal', 'everyday', 'alive', 'aware', 'interchangable', 'liberty', 'review', 'alive', 'aware', 'different', 'company', 'auspex', 'different', 'reviewer', 'alive', 'aware', 'description', 'everyday', 'transparency', 'trust', 'source', 'cacao', 'important', 'health', 'benefit', 'impact', 'top-notch', 'organic', 'raw', 'cacao', 'wishy-washy', 'sneaky', 'finger', 'following', 'review', 'alive', 'aware', 'case', 'stuff', 'value', 'best', 'different', 'brand', 'raw', 'organic', 'cacao', 'powder', 'top-notch', 'kudos', 'alive', 'aware', 'reasonable', 'price', 'raw', 'foodie', 'say', 'try', 'neo-paleo', 'protocol', 'super', 'food', 'raw', 'cacao', 'natural', 'sweetener', 'guilt-free', 'pleasure', 'antioxidant', 'big', 'bag', 'share', 'friend', 'family', 'super', 'groovy', 'food', 'god', 'favorite', 'way', 'hot', 'cocoa-', 'fresh', 'raw', 'milk', 'cream', 'hot', 'nutrient', 'possible', 'sweetener', 'sorghum', 'scant', 't-spoon', 'bit', 'maca', 'powder', 'dash', 'real', 'salt', 'spoonful', 'evo', 'coconut', 'oil-', 'yumm', 'kid', 'babysit', 'swiss', 'miss', 'concentrated', 'warm', 'cocoa', 'beverage', 'sans', 'coconut', 'oil', 'raw', 'milk', 'half', 'gallon', 'raw', 'chocolate', 'milk', 'better', 'family', 'old', 'grass', 'animal', 'fat', 'bioavailable', 'vitamin', 'd', 'x-', 'factor', 'price', 'load', 'antioxidant', 'cacao', 'seratonin', 'receptor', 'sorry', 'fuzzy', 'happy', 'process', 'evo', 'coconut', 'oil', 'sweetener', 'sorghum', 'honey', 'maple', 'syrup', 'cuisinart', 'truffles-', 'refrigerate', 'proper', 'texture', 'oil', 'soaked', 'nut', 'unsulfured', 'fruit', 'coconut', 'healthy', 'truffle', 'energy', 'bar', 'process', 'batch', 'kind', 'homogenous', 'lara', 'bar', 'cheaper', 'packaging', 'organic', 'raw', 'huge', 'bag', 'share', 'goodness', 'healthier', 'happier', 'peace']",12
1099,"This is a great product if you like a touch of ""hot"" on your pasta.  We first purchased it about 10 years ago when we were in Myrtle Beach.  It is hard to find where we live.  My husband will not eat his pasta withot this.  I also put a few shakes of it in my sauce when I am cooking it.  In this quantity it only flavors the sauce and does not make it hot to taste.  The biggest problem is that it is not often available.  I wish Amazon would stock it on a regulary basis.","['touch', 'hot', 'pasta', 'year', 'myrtle', 'beach', 'hard', 'husband', 'pasta', 'shake', 'sauce', 'quantity', 'sauce', 'hot', 'biggest', 'problem', 'available', 'wish', 'stock', 'regulary', 'basis']",12
1133,"This is a wonderful product, and I am not one who dines at Taco Bell. I used to eat there when I was younger in college, but have not in years, so I was pleased to try this product and find that it was great!  First, I like that the bottle is not so huge because the taste will stay fresh instead of getting stale from lack of use. I have many dressings and toppings etc. in my 'fridge, so it's nice to have a smaller bottle.  Second, the taste is excellent. I love the creamy texture, and it has just a little ""heat"" from the chipolte flavoring to be interesting but not too hot.  I used this on a home made taco salad, but I also used it as a sauce on a noodle dish I made that was like a south of the border spaghetti - grandchildren like noodles, so we made noodles and taco flavored meat and this sauce with a few veggies thrown in and had a Mexican style noodle dinner that they loved!  So I highly recommend this product!","['wonderful', 'taco', 'bell', 'younger', 'college', 'year', 'pleased', 'bottle', 'huge', 'fresh', 'stale', 'lack', 'use', 'dressing', 'topping', 'smaller', 'bottle', 'excellent', 'creamy', 'texture', 'little', 'heat', 'chipolte', 'flavoring', 'hot', 'home', 'taco', 'salad', 'sauce', 'noodle', 'dish', 'south', 'border', 'grandchild', 'noodle', 'noodle', 'taco', 'meat', 'sauce', 'veggie', 'mexican', 'style', 'noodle', 'dinner']",12
1139,"Great company, when item came in stock they let me know, I ordered it and it came quickly. Definately a company to buy from!","['company', 'item', 'stock', 'company']",12
1166,Was pleasantly surprised.  They are very good and I don't miss the salt at all. Would always have to rinse off the salt but no longer.,"['salt', 'salt', 'longer']",12
1179,"I, just like all the other reviewers love this seasoning. I have been making Cajun Catfish with this seasoning for about 15 years. I have tried other seasonings when this one was not available, but it's just not the same. If you want to try my recipe, it's very easy. I melt butter and brush the catfish fillet with it and generously coat the fish with the seasoning. Meanwhile I preheat a cast iron skillet. When the skillet is hot I put in about 2 tbs olive oil and than about 3 tbs of butter and fry the fish to a golden to dark brown on each side About 4-5 minutes and add some more butter if the pan becomes to dry after turning the fish. During this I make a pot of spaghetti, my wife likes angle hair, after the pasta is done, drain it and remove the fish to a platter, turn off the heat under the skillet, add a little more olive oil and butter, scrape up the bits of fish left on the bottom of the skillet and dump the pasta into the skillet and mix it around to soak up the buttery oil, than sprinkle some more seasoning on the pasta and serve with the fish. Everyone love it. To give this dish a little color, you can add a bag of fresh spinach to the pasta water during the last 2 minutes of cooking, or stir in a small can of diced Cajun tomatoes after you put the pasta in the skillet, or use both. Hope you enjoy it if you try it.","['reviewer', 'seasoning', 'cajun', 'catfish', 'seasoning', 'year', 'seasoning', 'available', 'recipe', 'easy', 'butter', 'catfish', 'fillet', 'fish', 'cast', 'iron', 'skillet', 'skillet', 'hot', 'tb', 'olive', 'oil', 'tb', 'butter', 'fish', 'golden', 'brown', '4-5', 'minute', 'butter', 'pan', 'fish', 'pot', 'spaghetti', 'wife', 'angle', 'hair', 'pasta', 'drain', 'fish', 'platter', 'turn', 'heat', 'skillet', 'little', 'olive', 'oil', 'butter', 'scrape', 'bit', 'fish', 'skillet', 'pasta', 'skillet', 'buttery', 'oil', 'seasoning', 'pasta', 'serve', 'fish', 'little', 'color', 'bag', 'fresh', 'spinach', 'pasta', 'water', 'minute', 'cooking', 'stir', 'small', 'diced', 'cajun', 'tomato', 'pasta', 'skillet', 'hope']",12
1216,"Tastes great and powder disolves with no problem. I no longer drink soda of any kind or caffeine. Just wish the powder was easier to find and more ""green"" - would be great if they sold it in tubs with a scoop.","['taste', 'powder', 'disolves', 'problem', 'soda', 'kind', 'caffeine', 'powder', 'easier', 'green', 'tub', 'scoop']",12
1218,My entire family of 6 love this popcorn.  We're all big popcorn lovers...and are very picky!  We've converted to this brand.  My only complaint is that now we go through popcorn twice as fast!,"['entire', 'family', 'love', 'popcorn', 'big', 'popcorn', 'lover', 'picky', 'brand', 'complaint', 'popcorn', 'fast']",12
1225,Two of the three plants were dying and are now dead. They all were tiny!!! They are suppose to catch flies but not one fly has been caught because they couldn't even fit in the bloom.  Rip Off!!! Do not do business with this vendor...,"['plant', 'dead', 'tiny', 'suppose', 'fly', 'fly', 'bloom', 'rip', 'business', 'vendor']",12
1307,"Not a big fan.  Will not buy this again.  plus she eats it really quick too, other than the throw up part.","['big', 'fan', 'throw']",12
1343,"I ordered this for my birthday. I got birthday money from family, and I ordered a couple of goodies, perfume, and this cocoa.  I love hot chocolate, and I'm always looking for new ones to try.  Based on the first review I decided to go ahead and order.  I will probably not reorder.  Mixed by itself into hot water it seems to lack thickness.  It also has too much of an artificial raspberry taste.  I like Hershey's Bliss Raspberry Chocolate much better.  I've been adding one spoonful of the Cobblestone Kitchen to my regular cocoa to give it a raspberry boost.  But, by itself, it does not stand up to the test. I plan on finishing the three remaining cans over time by using it as a stir in additive to other cocoa.","['birthday', 'birthday', 'money', 'family', 'couple', 'goody', 'cocoa', 'hot', 'chocolate', 'new', 'one', 'review', 'mixed', 'hot', 'water', 'thickness', 'artificial', 'raspberry', 'hershey', 'chocolate', 'better', 'spoonful', 'cobblestone', 'kitchen', 'regular', 'cocoa', 'raspberry', 'boost', 'test', 'plan', 'can', 'time', 'stir', 'additive', 'cocoa']",12
1361,"I have tried other brand of oils, but this is the best by far, as it makes the popcorn taste better and it is easy to use.  I always said popcorn will taste great with all the right ingredients.","['brand', 'oil', 'best', 'popcorn', 'easy', 'popcorn', 'right', 'ingredient']",12
1398,"WASA Crisp'n Light inside packaging cannot be recycled.  The crackerbread is excellent, but its inside packaging is a cellophane or type of plastic that cannot be recycled anywhere in the six states I have contacted.  Todate WASA has not revealed what the inside packaging is made of, nor where I can recycle it.","['wasa', 'packaging', 'crackerbread', 'excellent', 'inside', 'packaging', 'cellophane', 'type', 'plastic', 'state', 'todate', 'wasa', 'inside', 'packaging']",12
1405,"It's moist.  It is filled with all the things I love in fruitcake (candied cherries, dates, and LOTS of pecans) and none of the stuff I don't like. Best of all, it's available year round! I am also impressed with the service.  The carrier dropped it off on my porch last night.  This morning I had an email from the folks at Organic Mountain making sure I had received it.","['thing', 'fruitcake', 'candied', 'cherry', 'date', 'lot', 'pecan', 'stuff', 'best', 'available', 'round', 'service', 'carrier', 'porch', 'night', 'morning', 'email', 'folk', 'organic', 'mountain', 'making', 'sure']",12
1418,"The protein powder is ok, not to good as i expected. if you pour hot milk over it will will form substance like egg white, which is very bad in taste, not at all drinkable.","['protein', 'powder', 'ok', 'hot', 'milk', 'substance', 'egg', 'white', 'bad', 'drinkable']",12
1459,"As other reviews have said, this tastes pretty good. It's the best dried garlic I've tried. Mine came in the three-pack and I hope I use up the other two before they go stale.  My only complaint is that you can't unscrew the top -- you've got to use the built-in grinder or break off the top completely.","['review', 'taste', 'best', 'dried', 'garlic', 'three-pack', 'stale', 'complaint', 'built-in', 'grinder']",12
1488,This tastes terrible...  Like putting aritficial sweetener in already sweet hot chocolate.  The best I have tried so far is Swiss Miss Hot Chocolate K-Cups.  Don't think they are sold on Amazon yet...,"['terrible', 'aritficial', 'sweetener', 'sweet', 'hot', 'chocolate', 'best', 'swiss', 'miss', 'hot', 'chocolate', 'k-cups']",12
1492,Placed my order and shipping was fast.  The product arrived in great condition and they tasted wonderful. I recommend them to other family members who also purchased them.  After I finish my review I'm going to buy more. Great taste and great value.,"['shipping', 'condition', 'wonderful', 'family', 'member', 'review', 'value']",12
1516,"I especially like like this on  Lydia's Organics, Kale Krunchies, Mega Green, 3 oz (85 g) .  I empty the kale into a container, sprinkle on habanero powder, put a lid on it, and then turn it over and over to mix the two.  Wow.  I've heard it's great with popcorn, too.  Whatever you do, just be careful how much powder you use.  I've been in a world of spicey hurt more than once :)","['lydia', 'organic', 'kale', 'krunchies', 'green', 'g', 'kale', 'container', 'sprinkle', 'habanero', 'powder', 'lid', 'wow', 'popcorn', 'careful', 'powder', 'world', 'spicey', 'hurt']",12
1525,I took a chance with this product (even though there weren't enough good reviews) since they are cheaper than 5 hour energy.  They did not work for me so I tried Red Rain which did work and was even cheaper.  Red Rain DID work for me so I am done with 5 hour energy and 6 hour power. The ingredients are pretty close to 5 hour energy but someone is lying since it doesn't work.,"['chance', 'review', 'cheaper', 'hour', 'energy', 'work', 'red', 'rain', 'work', 'cheaper', 'red', 'rain', 'work', 'hour', 'energy', 'hour', 'power', 'ingredient', 'close', 'hour', 'energy']",12
1528,Without my miracle noodles I would go crazy.  My cravings pasta are under control with Miracle Noodles!!  They are delicious with any sauce or olive oil.,"['miracle', 'noodle', 'crazy', 'craving', 'pasta', 'control', 'miracle', 'noodle', 'delicious', 'sauce', 'olive', 'oil']",12
1529,"I've never needed to use these for energy as I never feel drained. But my brother recommended them, saying he takes one before and every half hour of his runs. I still haven't noticed a difference but when I start running over 14miles maybe I'll need it.","['energy', 'brother', 'half', 'hour', 'run', 'difference']",12
1553,"This is the first time I've used the coconut oil from Manila Coco Factory and I was so pleased with the taste, smell and overall incredible quality that I will buy more and recommend it to my family and friends.  I am so glad I tried it. I have been using coconut oil for several years and it has changed my life and health.  This oil ranks high in my book. Also, I liked ordering this product through amazon because they make it fast, easy and painless. Thank you for having this product on your site Amazon.","['time', 'coconut', 'oil', 'manila', 'coco', 'factory', 'pleased', 'smell', 'overall', 'incredible', 'family', 'friend', 'glad', 'coconut', 'oil', 'year', 'life', 'health', 'oil', 'book', 'fast', 'easy', 'painless', 'thank', 'site']",12
1555,"I had high hopes for the convenience of this product.  My daughter LOVES hot chocolate. This really was a total disappointment.  I threw these kcups out.  If you use the smallest setting on your Keurig, you get 3 oz of watery hot chocolate.  Larger settings are not drinkable.  Save your money and get cocoa packets or a good tin of hot cocoa - and take advantage of the instant hot water the keurig provides.","['high', 'hope', 'convenience', 'daughter', 'love', 'hot', 'chocolate', 'total', 'disappointment', 'kcups', 'smallest', 'keurig', 'oz', 'watery', 'hot', 'chocolate', 'larger', 'setting', 'drinkable', 'money', 'cocoa', 'packet', 'tin', 'hot', 'cocoa', 'advantage', 'instant', 'hot', 'water', 'keurig']",12
1566,"This newton product is a good adaptation of a cracker. The fruit is in the product but, it is thin and chewy! My 3 year old enjoyed it also.I would highly recommend it for adults, youth, and children. The idea of making this type of change shows creativity and ingenuity with such a wonderful brand.","['newton', 'adaptation', 'cracker', 'fruit', 'old', 'adult', 'child', 'idea', 'type', 'change', 'show', 'creativity', 'ingenuity', 'wonderful', 'brand']",12
1571,"Very good product, the $4.00 increase did less to change my subscription. I love this product and will continue buying in future.","['increase', 'subscription', 'future']",12
1572,"As far as canned soups go this is ok. I was disappointed with the texture, extra unexpected bits (shell pieces) and overall quality. Having been spoiled by living in Maine for 20 years before relocating to the south, I tried different brands of canned bisque. I have come to the realization that Lobster Bisque is best when made fresh.","['canned', 'soup', 'ok', 'texture', 'extra', 'unexpected', 'bit', 'shell', 'piece', 'overall', 'maine', 'year', 'south', 'different', 'brand', 'canned', 'bisque', 'realization', 'lobster', 'bisque', 'fresh']",12
1582,"I am on a GFCF diet and Blood Type O diet so I am very limited on what I can eat. I first found Bone Suckin' Sauce at the Fresh Market after months of searching for a natural barbeque sauce that tasted good. I figured I would give it a try and was pleasently surprised...it's delicious! Now, every week I cook grass-fed ground beef/turkey bacon/onions and mix a little sauce in. I could eat this dish every day!","['gfcf', 'diet', 'blood', 'type', 'o', 'limited', 'bone', 'suckin', 'sauce', 'fresh', 'market', 'month', 'natural', 'barbeque', 'sauce', 'try', 'delicious', 'week', 'grass-fed', 'ground', 'little', 'sauce', 'dish']",12
1593,"I take a spoonful of Coconut Manna every day. This is a blend of coconut oil and the coconut meat and it tastes sweet and yummy. Very good antifungal and a healthy oil for heart, brain, hair, joints. I use regular coconut oil for cooking. Some people complain about it separating, which is true, but I use a fork and rake it from the glass to the middle. Then it is easy to take a spoonful. You could gently heat it (in a pot of hot water) and then mix it up but I never heat it. I prefer the glass jar to the newer plastic they are using, but I am happy it is Organic.","['spoonful', 'coconut', 'manna', 'blend', 'coconut', 'oil', 'coconut', 'meat', 'sweet', 'yummy', 'antifungal', 'healthy', 'oil', 'heart', 'brain', 'hair', 'joint', 'regular', 'coconut', 'oil', 'people', 'true', 'fork', 'glass', 'middle', 'easy', 'spoonful', 'pot', 'hot', 'water', 'glass', 'jar', 'newer', 'plastic', 'happy', 'organic']",12
1610,"This product,though expensive along with the shipping, is the best tasting non-instant I've tasted.  Add a little vanilla and sugar and it's very drinkable.  My grandkids call it ""Magic Milk!""  The only complaint I have is that one package was received not fully sealed so I had fine powder all over.","['expensive', 'shipping', 'best', 'non-instant', 'little', 'vanilla', 'sugar', 'drinkable', 'grandkids', 'magic', 'milk', 'complaint', 'package', 'fine', 'powder']",12
1625,Great tasting.  Kids love them and I don't have to worry that there are any genetically engineered ingredients.  A little pricey if you don't care if they are organic.,"['kid', 'ingredient', 'little', 'pricey', 'organic']",12
1631,Best quality oil I've encountered.  I was impressed with the packaging for shipping.  Nice job.,"['best', 'oil', 'packaging', 'job']",12
1635,"Bob's Red Mills lentils are my favorite legume. They have a slightly sweet taste and cook very fast- 20-30 minutes. Be careful not to over-cook them because they are very tender and will fall apart, still tasty though. The soup I make calls for sauteed carrots, celery, & onion. Add ham or sausage if you wish. 1 garlic clove, oregano, salt (if you haven't added salty ham), and optional hot pepper flakes. It is very hardy and filling. Caution: Lentils can be difficult for diabetics to handle.","['bob', 'red', 'mill', 'lentil', 'favorite', 'legume', 'sweet', 'fast-', '20-30', 'minute', 'careful', 'tender', 'soup', 'call', 'sauteed', 'carrot', 'celery', 'onion', 'ham', 'sausage', 'garlic', 'clove', 'oregano', 'salt', 'salty', 'ham', 'optional', 'hot', 'pepper', 'flake', 'hardy', 'filling', 'caution', 'lentil', 'difficult', 'diabetic']",12
1641,I bought a bottle of tapatio hot sauce for my friend to have it shipped over to her in the east coast. The order said it'd take 5 business days. It ended up taking over 3 weeks,"['bottle', 'tapatio', 'hot', 'sauce', 'friend', 'east', 'coast', 'business', 'day', 'week']",12
1670,I did not enjoy this soup; I will try a different brand next time.,"['soup', 'different', 'brand', 'time']",12
1683,"With no extra salt, it tastes a lot like fresh corn.  You can add the salt after if that is to your taste.  Everybody's will be different.","['extra', 'salt', 'lot', 'fresh', 'corn', 'salt', 'everybody', 'different']",12
1701,"Sorry for the long delay, I really do not like to write negative comments, but this was delivered to my Mother-in-law, stale and bad.  She threw it out.","['sorry', 'long', 'delay', 'negative', 'comment', 'mother-in-law', 'stale', 'bad']",12
1702,"I love this stuff.  You can make it with milk or almond milk and put some whipped cream on top, it's amazing.  You can also blend it with ice to get a frap style drink.","['stuff', 'milk', 'almond', 'milk', 'whipped', 'cream', 'ice', 'frap', 'style', 'drink']",12
1726,I was hoping this was a good idea.  However we tried them even after I heard they tasted bitter like artificial sweetner and it was true.  Not the same as the stuff from the can.,"['idea', 'bitter', 'artificial', 'sweetner', 'true', 'stuff']",12
1730,"This product, described as organic raw cacao powder from Peru, is clearly inferior to all other raw cacao powder I have had.  The taste of this product is definitely not as good -- this product has a bitter, muddy, thin taste as compared to the fuller, richer taste of the real thing from other vendors.  As soon as I tasted this product, which is destined for the trash bag, I understood why it was cheaper than organic cacao from other vendors -- it is nowhere near as good.  Spend a few dollars more and get the real thing.","['organic', 'raw', 'cacao', 'powder', 'peru', 'inferior', 'raw', 'cacao', 'powder', 'bitter', 'muddy', 'fuller', 'richer', 'real', 'thing', 'vendor', 'trash', 'bag', 'cheaper', 'organic', 'cacao', 'vendor', 'dollar', 'real', 'thing']",12
1789,"I must be out of my mind to pay this much for almond milk. I meant organic almond milk at whole food and trader's joe is about $2 a piece. I didn't pay attention, I've always assumed that I could get a better deal from amazon. In this case, it's not. Lesson learned.","['mind', 'almond', 'milk', 'organic', 'almond', 'milk', 'food', 'trader', 'joe', 'piece', 'attention', 'better', 'deal', 'case']",12
1792,"I love this canola oil. Organic canola is hard to find and this is pricey, but it's worth it to me. I'll be ordering again, soon.","['canola', 'oil', 'organic', 'canola', 'hard', 'pricey']",12
1807,I order this because of the other reviews.  It is really good.  Went to their website to get more receipes.,"['review', 'website', 'receipes']",12
1817,"Good overall oil for salads, cooking, etc., we have benn buying it from on Amazon for a couple of years now and are on auto ordering which is even a little cheaper making it a GREAT deal","['overall', 'oil', 'salad', 'couple', 'year', 'auto', 'little', 'cheaper', 'deal']",12
1844,"I recieved this in timely manner. Was packed good. The taste is very good,if you taste it at all. No smoking if gets a little too hot. I liked the smaller bottles,so does'nt get old before using all of it. Thanks","['timely', 'manner', 'smoking', 'little', 'hot', 'smaller', 'bottle', 'old', 'thanks']",12
1851,"These are a delicious meatless alternative to meatballs and work perfectly with marinara sauce, or simply heated in their own gravy.","['delicious', 'meatless', 'alternative', 'meatball', 'work', 'marinara', 'sauce', 'gravy']",12
1864,I did not like the taste of this hot chocolate and my kids didn't either.  I will not buy again.,"['hot', 'chocolate', 'kid']",12
1874,"The taste is really good - I do love coconut, but this has just enough balance where the coconut does not overpower. It helps with my heartburn as well.","['coconut', 'balance', 'coconut', 'heartburn']",12
1881,"I've tried a bunch of them and the taste of this product is outstanding.  Even the folks behind the counter at my gym commented on it and they sell a competing product.  Give it a try, you won't be disappointed.","['bunch', 'outstanding', 'folk', 'counter', 'gym', 'try']",12
1887,Wow. The hickory smoked jerkey sticks were incredibly salty. I could not even eat half of the stick. I have had 3 different people try them and they had the same problem. They are so terrible it tastes like you are dumping salt into your mouth. Avoid these at all costs.,"['hickory', 'jerkey', 'stick', 'salty', 'half', 'stick', 'different', 'people', 'problem', 'terrible', 'salt', 'mouth', 'cost']",12
1893,Just had a can of these and wanted to confirm the great quality of this product. Excellent taste and three big sardines barely fitting into the can. I'll get more ...,"['excellent', 'big', 'sardine']",12
