,Text,Tokens,Labelled_topic
1722,"I've been ordering dried cherries by mail for several years now, from another source. These cherries are just as good as my previous source, at a better price, thanks to Amazon Prime.","['cherry', 'mail', 'year', 'source', 'cherry', 'previous', 'source', 'better', 'price', 'thanks', 'prime']",2
1738,These cookies are really good tasting. The Gooey Chocolate is flavored just right to my taste.  Sweet but not overly sweet.  Some of the best cookies to come along in years.,"['cooky', 'gooey', 'chocolate', 'sweet', 'sweet', 'best', 'cooky', 'year']",2
1741,"These lollipops are not as pictured. They came in assorted colors, some really drab, not the rainbow brights shown in the picture. They are also completely flat rather than being the rolled old fashioned candy style so they look cheap. I need them for a birthday party and I was really disappointed when I received them.","['lollipop', 'assorted', 'color', 'drab', 'rainbow', 'brights', 'picture', 'flat', 'old', 'candy', 'style', 'cheap', 'birthday', 'party', 'disappointed']",2
1755,"Moist, delicious with a delectable rum flavor.  It was a bit on the very sweet side, but overall a memorable dessert experience.","['moist', 'delicious', 'delectable', 'rum', 'flavor', 'bit', 'sweet', 'memorable', 'dessert', 'experience']",2
1768,We enjoyed our package of pomegranate licorice.  I prefer to buy organic and this fits the bill.  It's not too sweet but yet still is candy.  The entire family enjoyed it and it was a nice special treat.  If you are looking for a nice treat that is not too sweet and sugary this works.  I would prefer that they didn't use corn syrup but it is candy.,"['package', 'pomegranate', 'licorice', 'organic', 'sweet', 'candy', 'entire', 'family', 'special', 'treat', 'treat', 'sweet', 'sugary', 'corn', 'syrup', 'candy']",2
1806,"In the attempt to make blueberry cake for my brother, I used the WHOLE bottle and STILL didn't have a blueberry cake.  I added about half the bottle to the cake mix (white cake--NOT vanilla), and the other half to the frosting (white frosting--NOT vanilla) and it still only had a HINT of blueberry flavor.  I was completely disappointed in all the time, effort and money spent making it, and it barely tasted blueberry.  I would have thought that using the WHOLE bottle would have made a blueberry flavor.  I guess I will have to see if I can find actual blueberry extract and not blueberry FLAVORED extract.  Will not be wasting my money on this again.  :(","['attempt', 'blueberry', 'cake', 'brother', 'bottle', 'blueberry', 'cake', 'bottle', 'cake', 'mix', 'white', 'cake', 'vanilla', 'half', 'white', 'vanilla', 'hint', 'blueberry', 'flavor', 'time', 'effort', 'money', 'spent', 'blueberry', 'bottle', 'blueberry', 'flavor', 'guess', 'actual', 'blueberry', 'extract', 'extract', 'money']",2
1844,"I recieved this in timely manner. Was packed good. The taste is very good,if you taste it at all. No smoking if gets a little too hot. I liked the smaller bottles,so does'nt get old before using all of it. Thanks","['timely', 'manner', 'smoking', 'little', 'hot', 'smaller', 'bottle', 'old', 'thanks']",2
1900,"This product was recommended to a group of us ladies by a cardiologist who spoke at one of our meetings.  She said her patients were getting fantastic results taking this to help them lower their cholesterol (LDL levels).  My LDL needs to be lowered by 20 points and I don't want to take medication.  So, I decided to give this a try.  I have taken it for two months but it will be a few more months before I have my cholesterol level checked.  At that time, I will know if this works.  In addition to taking this, I've been eating steel cut oatmeal for breakfast and have cut way back on beef.","['group', 'lady', 'cardiologist', 'meeting', 'patient', 'fantastic', 'result', 'lower', 'cholesterol', 'ldl', 'level', 'ldl', 'point', 'medication', 'try', 'month', 'month', 'cholesterol', 'level', 'time', 'addition', 'steel', 'cut', 'oatmeal', 'breakfast', 'way', 'beef']",2
1913,"I ordered this assorted bartons turkish delight 6in1 it is delicious .I took it to my parents house for my sister's birthday among her gifts which I also bought at amazon everyone at the party loved this Turkish delight so much they even wanted to buy it for them and I told them amazon go there they have everything,amazon thank you as allways bringing us International flavors without leaving our homes.","['assorted', 'bartons', 'turkish', 'delight', 'delicious', 'parent', 'house', 'sister', 'birthday', 'gift', 'party', 'turkish', 'delight', 'thank', 'allways', 'international', 'flavor', 'home']",2
1917,These cereal bars are great.  The ones with strawberry and blueberry are the best.  They are chewy but still soft.,"['cereal', 'bar', 'one', 'strawberry', 'blueberry', 'best', 'chewy', 'soft']",2
2004,emergen -c acai berry 30 day count wow what a differnce i feel great getting ready for back to school no sick days here i take it in the morning acai berry is sweet so i add more water to less sweeten,"['emergen', 'acai', 'berry', 'differnce', 'ready', 'school', 'sick', 'day', 'morning', 'acai', 'berry', 'sweet', 'water']",2
2024,"This is great tasting ketchup. I waited till I found one before introducing my kids ( ages 2 and 3) now I don't care what they eat ""red dip"" with. Hubby also said he liked it better than our regular ketchup.","['ketchup', 'till', 'kid', 'age', 'red', 'dip', 'hubby', 'better', 'regular', 'ketchup']",2
2079,"Maybe, I got a bad one.  It's very plain, nothing special in flavor.  I felt like I wasted my time and money. I will not buy this flavor again.","['bad', 'special', 'flavor', 'time', 'money', 'flavor']",2
2085,"All my family really likes this rice. It goes good with fish, chicken or stakes.","['family', 'rice', 'fish', 'chicken', 'stake']",2
2121,Tasty moist not too sweet just perfect. It its true rumcake. The taste of rum is minimul however it is there just enough.,"['moist', 'sweet', 'true', 'rum', 'minimul']",2
2201,"Espresso pods are a no-fuss, no-muss way to go. I use the MyPressi espresso maker, which I love, and pods make clean-up a snap. The Lucaffe mixed case includes two SKUs. I kind of wish there's been more, but both are so tasty I can't complain. They also arrived loose in a box, which was surprising for me, but not a particular problem. Five stars because both my ""complaints"" are trivial and are irrelevant to the quality of the product.","['espresso', 'pod', 'no-fuss', 'no-muss', 'way', 'mypressi', 'espresso', 'maker', 'love', 'pod', 'clean-up', 'snap', 'lucaffe', 'mixed', 'case', 'skus', 'kind', 'wish', 'box', 'particular', 'problem', 'star', 'complaint', 'trivial', 'irrelevant']",2
2216,"I got a sample of these in the mail and I tried them one night after ravaging my pantry for something crunchy and tasty. Boy, did these hit the spot they are so good they have now replaced my love for cheetos and jax. They are crunchy and cheesy and OMG they are just unbelieveably good and good for me too. What more could a girl ask for?","['sample', 'mail', 'night', 'pantry', 'crunchy', 'boy', 'spot', 'love', 'cheetos', 'jax', 'crunchy', 'cheesy', 'omg', 'girl', 'ask']",2
2220,"Absolutely the best waffles and pancakes.  Follow the direction exactly.  My whole family agrees that this is a super product...the kind they have at most hotels/motels that offer breakfast,,,,,make your own at the breakfast.","['best', 'waffle', 'pancake', 'direction', 'family', 'super', 'kind', 'breakfast', 'breakfast']",2
2316,"great jam...spicey,crisp just a little sweet. maybe not the best for breakfast but perfect for afternoon tea.","['jam', 'spicey', 'crisp', 'little', 'sweet', 'best', 'breakfast', 'perfect', 'afternoon', 'tea']",2
2436,"There's a very nice watermelon flavor to these candies.  If I had any complaint...and I really don't...it would be that I'd prefer the candies individually wrapped.  Otherwise, I'm pleased with my selection.","['watermelon', 'flavor', 'candy', 'complaint', 'candy', 'selection']",2
2509,"The product arrived just as advertised, two 24 ounce containers of McCormick taco seasoning. It was well-packaged and sealed upon arrival. It was spicier than I thought it would be, but still exactly what I wanted. I eat eggs every morning for breakfast and top it with this seasoning. Talk about a wake up!","['advertised', 'ounce', 'container', 'mccormick', 'taco', 'well-packaged', 'arrival', 'spicier', 'eat', 'egg', 'morning', 'breakfast', 'talk', 'wake']",2
2521,It has only a few calories and is even suitable for my husband with Diabetics II. Very fast to prepare before cooking the meal for the family or friends. Taste is really good and not too sweet as many other desserts. Great in summertime - put it for half an hour in the freezer and serve it as a semifreddo.,"['calorie', 'suitable', 'husband', 'diabetic', 'ii', 'meal', 'family', 'friend', 'sweet', 'dessert', 'summertime', 'hour', 'freezer', 'semifreddo']",2
2536,"3 years ago I bought a Digidesign 002 protools rack and a lot of other equipment to start recording - but I could never get it to work with my OS on either computer.  I was at an impasse for a long time until I saw this product on Blue's website.  I already had a $400 condenser mic in the closet I had never gotten to use and didn't want to spend more money on a quality USB mic.  I couldn't be happy that this product exists - in it's quality or price!  I noticed no noise or coloration of the signal and it worked without a problem.  It does exactly what it's suppose to do -- act like it doesn't exist.  It just serves it purpose to convert the signal well, and stays out of the way on everything else.  It does feel light weight and the signal was a little lower than i thought (as many reviews said) and that is the only reason i didn't give it 5 stars.  But I don't think that should keep anyone from getting this product.","['year', 'digidesign', 'rack', 'lot', 'equipment', 'o', 'computer', 'impasse', 'long', 'time', 'blue', 'website', 'condenser', 'mic', 'closet', 'money', 'usb', 'mic', 'happy', 'price', 'noise', 'coloration', 'signal', 'problem', 'signal', 'way', 'light', 'weight', 'signal', 'little', 'lower', 'review', 'reason']",2
2567,"Great product.  Received it in a timely manner.  If you like tea, this is a keeper.","['timely', 'manner', 'keeper']",2
2600,"My three-year-old loves these. They always come quickly, they're crunchy, sweet (but not overly sweet), and delicious. I will be ordering these many more times.","['three-year-old', 'love', 'sweet', 'sweet', 'delicious', 'time']",2
2615,"I fell in love with this product.  I find artificial sweeteners sadly lacking in flavor or as stimulating to my taste buds as a flat soda.  This product has saved me.  I use it in everything I would use regular sugar for.  My favorite way to use it is to make lemon sorbet.  Talk about satisfying my sweet tooth and staying within my dietary guidelines, this is the one for me.  Now I want to find a ""brown sugar"" variation of this.  Raley's supermarket used to carry Smart Sugar and then quit stocking it.  I bought every last one on the shelf to tide me over until I could find another source.  Thanks to Amazon, I can now quit hoarding my supply and use it more freely.  I'll be placing my order for 5 bags very soon.  Thanks to everyone involved in the production of Smart Sugar!","['love', 'artificial', 'sweetener', 'flavor', 'stimulating', 'bud', 'flat', 'soda', 'regular', 'sugar', 'favorite', 'way', 'lemon', 'sorbet', 'talk', 'sweet', 'tooth', 'dietary', 'guideline', 'brown', 'sugar', 'variation', 'raley', 'supermarket', 'smart', 'sugar', 'shelf', 'source', 'thanks', 'supply', 'bag', 'thanks', 'production', 'smart', 'sugar']",2
2656,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.  I put it the micro on about 20% power for 1 minute and Shazam!  I believe a little heating brings out the flavor.","['tastier', 'plain', 'tuna', 'excellent', 'need', 'micro', 'power', 'minute', 'shazam', 'little', 'heating', 'flavor']",2
2699,"If you're looking for authentic, Thai curry, this is it.  After you've made the dish a few times, you can tailor it to your liking.  We like it VERY spicy, so we're generous with the portions, and add chili flakes and a little madras curry powder.  Buy with confidence, and keep your pantry stocked!","['authentic', 'thai', 'curry', 'dish', 'time', 'portion', 'chili', 'flake', 'little', 'madras', 'curry', 'powder', 'buy', 'confidence', 'pantry']",2
2700,"OK, the package says that these are ESE pods, they look the same as other ESE pods, have the same shape and size as other ESE pods that I have around, and weigh the same as other ESE pods, as far as I can tell. These pods even brew for about as long other ESE pods using my Saeco Espresso Classico machine. I don't know whether it's the grind that Lavazza uses, but the Lavazza pods don't seem to be as tightly packed as other ESE pods, and the resulting espresso is slightly less strong than the espresso made by the other ESE pods. That being said, the espresso is perfectly acceptable, particularly when you take into account the price that you pay when you go on Amazon's subscription plan.","['package', 'ese', 'pod', 'ese', 'pod', 'shape', 'size', 'ese', 'pod', 'ese', 'pod', 'pod', 'long', 'ese', 'pod', 'saeco', 'espresso', 'classico', 'machine', 'grind', 'lavazza', 'us', 'lavazza', 'pod', 'ese', 'pod', 'espresso', 'strong', 'espresso', 'ese', 'pod', 'espresso', 'acceptable', 'account', 'price', 'subscription', 'plan']",2
2817,"The maple syrup tastes really good and sweet. I use it in cooking and on pancakes. A good deal,I will buy it again.I like supporting a US family company too.","['maple', 'syrup', 'taste', 'sweet', 'pancake', 'deal', 'family', 'company']",2
2820,"I bought this for my fiance for Valentine's day, and he actually got me the same thing at the store. The ones I ordered taste so much better! Super fresh! Absolutely addicting.","['fiance', 'valentine', 'thing', 'store', 'one', 'better', 'super', 'fresh']",2
2850,"I bought this mixed Turkish delight Pistachio,Almonds & Hazelnut ,I took it to my sister's house for my nephew 5th birthday among his gifts everyone at that party they all loved it they said it wasn't too sweet and the nuts inside are moderate perfect portion.I myself loved it too and I plan to order more in the future it is the perfect sweet to serve your guests after serving them espresso coffee.amazon thank you again as always for bringing us the International flavors to our home without spending a lot of money for traveling to get these sweets,","['mixed', 'turkish', 'delight', 'pistachio', 'hazelnut', 'sister', 'house', 'nephew', 'birthday', 'gift', 'party', 'sweet', 'nut', 'moderate', 'perfect', 'plan', 'future', 'perfect', 'sweet', 'guest', 'thank', 'international', 'flavor', 'home', 'lot', 'money', 'sweet']",2
2852,I heard some great things about Sassafras and wanted to try it.  I was worried about the taste but it turned out to be a lot better than i anticipated.  I'm actually gonna order the 4-pack and continue drinking it over time.  Don't trust the FDA!!,"['thing', 'sassafras', 'lot', 'better', '4-pack', 'time', 'fda']",2
2863,"I have purchased locally many other flavors of Da Vinci syrups, and ordered blueberry online to try it, because it isnt available locally- and I love blueberry! Well, this was a disappointment to me- very very sugary sweet with little blueberry flavor; not to mention I paid 4x what I would pay locally. #very disappointed","['flavor', 'da', 'vinci', 'syrup', 'blueberry', 'online', 'available', 'locally-', 'love', 'blueberry', 'disappointment', 'me-', 'sugary', 'sweet', 'little', 'blueberry', 'flavor', 'disappointed']",2
2889,"I made one for my daughter's birthday party and everyone but her died of uranium poisoning. Still tasted pretty good, though.","['daughter', 'birthday', 'party', 'died', 'uranium', 'poisoning']",2
2896,"THESE CHEWS ARE TASTY AND CHEWY. THE PRICE IS EXCELLENT FOR WHAT YOU GET. WE HAVE PLENTY AROUND FOR OURSELVES AND TO SHARE WITH FAMILY. GREAT TREAT FOR LITTLE KIDS. PLUS THEY ARE GOOD FOR YOU WITH NO ADDED JUNK. JUST LICORICE. GREAT BUY, GREAT TASTE.","['chew', 'price', 'excellent', 'share', 'family', 'treat', 'little', 'kid', 'added', 'junk', 'buy']",2
2926,Bought them for myself..eldest daughter fell in love :) enjoys them SO much. Spicey but only a touch..second eldest daughter enjoys them so much i share a bag of them often,"['eldest', 'daughter', 'love', 'spicey', 'touch', 'second', 'eldest', 'daughter', 'share', 'bag']",2
2939,"I bought this in an effort to reduce my sodium intake and replace ketchup on everything I eat.  I've put in on eggs, cauliflower, cabbage and some meat dishes.  Tastes great!  Very happy with this and will try some other flavors.","['effort', 'sodium', 'intake', 'ketchup', 'egg', 'cauliflower', 'cabbage', 'meat', 'dish', 'happy', 'flavor']",2
2942,"This particular flavor is almost impossible to find,and in my opinion,it is one of the best.I was very happy to find it on Amazon(what can't you find on Amazon?).This flavor is tart and refreshing,just right for Arizona summers,where i happen to live.It is not even halfway through  June, and the temps are triple digits! Thank goodness for this wonderful drink,which also keeps me hydrated...just mix with water and you are good to go.","['particular', 'flavor', 'impossible', 'opinion', 'happy', 'flavor', 'tart', 'arizona', 'summer', 'june', 'temp', 'triple', 'digit', 'goodness', 'wonderful', 'drink', 'water']",2
2983,"Found these wonderful almonds during Christmas time last year.  Went back to the same store and they didn't have them, so I looked them up on Amazon and was pleased to see they are in stock. They are a real treat. My family and friends love them.","['wonderful', 'almond', 'christmas', 'time', 'store', 'pleased', 'stock', 'real', 'treat', 'family', 'friend']",2
3004,This syrup is really good. It has a lot of flavor without being overly sweet. One or two pumps is enough to give my espressos a rich butterscotch flavor. I would recommend it if you are looking for a syrup that will compliment your concoctions without overpowering it with sugar.,"['syrup', 'lot', 'flavor', 'sweet', 'pump', 'espresso', 'rich', 'butterscotch', 'flavor', 'syrup', 'concoction', 'sugar']",2
3008,"I have a big sweet tooth and thought I would really like this, but it was too sweet even for me. I even tried adding water, but that didn't help. I haven't tried any of the other flavors, so I can't comment on the brand in general, but I'll never try this flavor again.","['big', 'sweet', 'tooth', 'thought', 'sweet', 'tried', 'water', 'flavor', 'brand', 'general', 'flavor']",2
3012,"The spice and flavor go hand-in-hand, so I usually add all of the flavor packet. I make these slightly soupy, and I often discard a little of the broth to reduce sodium levels + spare my digestive tract from the ravages of my taste buds. Also great (and more of a meal) with egg stirred in near the end. I could eat these every day, but alas, that would have dire consequences.  Taking the nutritional drawbacks as a given, these are 5* for price/flavor.","['spice', 'flavor', 'hand-in-hand', 'flavor', 'packet', 'soupy', 'little', 'broth', 'sodium', 'level', 'digestive', 'tract', 'ravage', 'bud', 'meal', 'egg', 'end', 'ala', 'dire', 'consequence', 'nutritional', 'drawback']",2
3103,Arrived undamaged and on time. Add's a nice touch to beans and rice. Not alot of flavor but not a bad addition to the spice rack.,"['undamaged', 'time', 'touch', 'bean', 'rice', 'alot', 'flavor', 'bad', 'addition', 'spice', 'rack']",2
3105,"These lollipops are a wonderfully healthy option over regular store brand suckers/lollipops.  My children and I are very happy with the taste of these.  The flavors we have tried so far are tasty and strong, and the size is perfect for a special treat.  The 5 pound bag should last us a very long time.","['lollipop', 'healthy', 'option', 'regular', 'store', 'brand', 'child', 'happy', 'flavor', 'strong', 'size', 'perfect', 'special', 'treat', 'pound', 'bag', 'long', 'time']",2
3143,"The taste is great. The shipment came in fast. I love it, and so does my entire family. The beans are on the smaller side, but it does not matter to us.","['shipment', 'fast', 'entire', 'family', 'bean', 'smaller']",2
3203,"I also bought this product and I can tell you that I received my shipment in a timely manner and it was worth it!! This cappuccino tastes delicious with no additions like milk, cream or sugar. Just brew it by itself and enjoy the perfect combination of a great cappuccino. Absolutely worth the price and I saved a ton of $$$ by not purchasing from starbuck's..","['shipment', 'timely', 'manner', 'worth', 'cappuccino', 'delicious', 'addition', 'milk', 'cream', 'sugar', 'perfect', 'combination', 'cappuccino', 'price', 'ton', 'starbuck']",2
3211,We have been looking for pesto that tastes as good as what we had in Tuscany. This is from the same region as our favorite. The consistency is just a bit runny. It has moderate chunks of garlic. It was quite tasty!,"['pesto', 'tuscany', 'region', 'favorite', 'consistency', 'bit', 'runny', 'moderate', 'chunk', 'garlic']",2
3218,This mix is really good . . . thanks for making our healthy transition easy.  The whole family enjoyed super healthy pancakes this weekend!,"['mix', 'thanks', 'healthy', 'transition', 'family', 'healthy', 'pancake', 'weekend']",2
3231,This is one of the few teas that I will always have on hand.  It is a wonderful blend of beneficial herbs that has a great taste.  I drink it almost every day.,"['tea', 'hand', 'wonderful', 'blend', 'beneficial', 'herb']",2
3236,These are very good crackers with a very italian cheesy taste. All 4 boxes had quite a few crushed at the bottom of the boxes/bags- bags inside the boxes. I liked them much better than just the regular cheddar ones.,"['cracker', 'italian', 'cheesy', 'box', 'boxes/bags-', 'bag', 'box', 'better', 'regular', 'cheddar', 'one']",2
3265,I ordered this delicious Kadayif dessert for my sister's birthday with her present that I also bought it at amazon took  them to my parents house to celebrate at their house.everyone at the party enjoyed this delicious kadayif I served it with some turkish coffee it was the best dessert I ever tried everyone said where did I buy it from I said amazon of course they have anything and everything you want to get quality exceptional prices very low.My son told everybody that I live in amazon website because I'm there looking at it everyday to catch those bargains.Thank you amazon as allways bringing us the International flavors to our homes.,"['delicious', 'kadayif', 'dessert', 'sister', 'birthday', 'present', 'parent', 'house', 'party', 'delicious', 'kadayif', 'turkish', 'coffee', 'best', 'dessert', 'course', 'exceptional', 'price', 'everybody', 'website', 'allways', 'international', 'flavor', 'home']",2
3272,"If you can get past the fact that this does not arrive in any form of a ""package"" with the picture that is shown your good!  If you are looking for a great assortment of flavors that would be impossible to get all on your own...then this is for you too.  I was very pleased with the assortment, and how fun to go through and pick your flavor to try each time.  I purchased this for myself since my huband is more loyal to only one plain flavor k-cup and I like variety.","['fact', 'form', 'package', 'picture', 'assortment', 'flavor', 'impossible', 'pleased', 'assortment', 'fun', 'flavor', 'time', 'huband', 'loyal', 'plain', 'flavor', 'k-cup', 'variety']",2
3281,"It's a spreadable jelly, sweet but not too sweet, with a flavor of lime. It tastes very good for a jelly and I'd consider buying it again, in the case I wanted to buy jelly.","['spreadable', 'sweet', 'sweet', 'flavor', 'lime', 'jelly', 'case']",2
3288,"It is very hard finding this item in the stores. I use it on meats,dips and even gravy. It has a great blend of garlic and herbs. I even gave my daughter some of the boxes, now she is hooked","['hard', 'item', 'store', 'meat', 'dip', 'blend', 'garlic', 'herb', 'daughter', 'box', 'hooked']",2
3295,Loved the flavor of strawberry and rhubarb - texture perfect for me.  Definitely would order again.  A treat for me!,"['flavor', 'strawberry', 'rhubarb', 'texture', 'perfect', 'treat']",2
3328,"The flavor of the two does not taste lie strawberries and vanilla in my opinion. For being naturally flavored they do have a ""manufactured"" taste. I tried one of each before giving the rest away......","['flavor', 'lie', 'strawberry', 'vanilla', 'opinion', 'manufactured', 'rest']",2
3371,Case pricing is very favorable.  Great to have a stock on hand for preparing meals for the freezer.  Super quick shipping.,"['case', 'pricing', 'favorable', 'stock', 'hand', 'meal', 'freezer', 'super', 'quick', 'shipping']",2
3379,"the blueberry flavor is amazing, works well w sparkling water or adding a dash of flavor to lemonade. the product arrived fast and the price was great!","['blueberry', 'flavor', 'amazing', 'work', 'water', 'dash', 'flavor', 'price']",2
3419,"I have opened hundereds ifnot thousands of cans of peeled italian tomotoes and for the money these are as good as i have ever had; as good or better than Campania pomidori pelati; very red, rich, and sweet.","['hundereds', 'ifnot', 'thousand', 'can', 'peeled', 'italian', 'tomotoes', 'money', 'better', 'campania', 'pomidori', 'pelati', 'red', 'rich', 'sweet']",2
3459,"This tea has a nice flavor, although it is hard to say if it is actually increasing my joint comfort.  The power of placebo can be just as powerful, if not more so, than any herb or medicine out there.","['tea', 'flavor', 'hard', 'joint', 'comfort', 'power', 'placebo', 'powerful', 'herb', 'medicine']",2
3587,This brand has a wide variety of flavors.  This makes a great gift or when you want to satisfy your sweet tooth.,"['brand', 'wide', 'variety', 'flavor', 'gift', 'sweet', 'tooth']",2
3612,I was pleasantly surprised when I tasted these cookies. They are individually wrapped so they stay fresh. They are sweet enough but not over sweet. They aren't overpowering.  Everyone who has tried them agrees with this analysis. We had sweet amaretti cookies in Italy this summer and these can stand up to those. So Mangia!,"['surprised', 'cooky', 'fresh', 'sweet', 'sweet', 'analysis', 'amaretti', 'cooky', 'italy', 'summer', 'mangia']",2
3632,My whole family(7 people) tasted all 3 flavors and they are sickly sweet.  Very disappointed that product has sucralose.  I wouldn't buy it again,"['family', 'people', 'flavor', 'sickly', 'sweet', 'disappointed', 'sucralose']",2
3634,Sesmark makes a very high quality rice cracker and then proceeds to ruin it by loading it up with so much salt as to make it inedible.  USE CAUTION before buying this item since there are NO RETURNS and you might find yourself with a throw away.,"['sesmark', 'high', 'rice', 'cracker', 'proceeds', 'salt', 'inedible', 'use', 'caution', 'item', 'return', 'throw']",2
3647,"I bought these for pancakes, and I haven't used it to make any other recipes, so I cannot speak for how it makes biscuits, or any other item. But for pancakes, it's a no-go. They have a hint of pancake-flavor with lots of butter & syrup; but I don't like smoothering my pancakes in fattening syrup, so these pancakes are NOT for me. Moving on to other mixes...","['pancake', 'recipe', 'biscuit', 'item', 'pancake', 'no-go', 'hint', 'pancake-flavor', 'lot', 'butter', 'syrup', 'pancake', 'syrup', 'pancake', 'mix']",2
3654,"This product exceeded expectation, makes you feel better after drinking.  Will buy again.  Thank you Dr. Oz for talking about it on your show!","['expectation', 'drinking', 'thank']",2
3678,"First time buyer of KA-ME Rice Crackers and I'm very impressed. These are very light, crisp and flavorful. They are as good plain as they are with cold cuts, fruit, etc. Unfortunately, the ones I purchased may be the last I get from this source. Right after I purchased the dozen packs, the price per dozen increased 44% to its present $37.99. Fortunately, I have enough to last a while, but assuming the price stays the same, these are my last KA-ME.","['time', 'buyer', 'ka-me', 'rice', 'cracker', 'impressed', 'light', 'crisp', 'flavorful', 'plain', 'cold', 'cut', 'fruit', 'one', 'source', 'dozen', 'price', 'dozen', 'present', 'price', 'ka-me']",2
3693,Sent this basket to my father for his birthday.  He said the fruit was very fresh and sweet.  Happy with this healthy purchase!,"['sent', 'basket', 'father', 'birthday', 'fruit', 'fresh', 'sweet', 'happy', 'healthy', 'purchase']",2
3701,"My family loves Ginger Chews. Great for motion sickness, generalized upset stomachs and to just freshen up ones breath. We have been buying ginger chews for over 6 years now! Absolutely a great multi-purpose product with a bonus: tastes great!","['family', 'ginger', 'chew', 'motion', 'sickness', 'upset', 'stomach', 'one', 'ginger', 'chew', 'year', 'multi-purpose', 'bonus']",2
3709,It is really good and delicious! I would buy it again and recommend it. Really tasty. Thank you. Good product!,"['delicious', 'thank']",2
3718,I love the taste of the Benecol Smart Chews.  I'm hooked on these and my mom is also taking them.  It's great to have something taste good and help your cholesterol.  Thank you.,"['benecol', 'smart', 'chew', 'mom', 'cholesterol', 'thank']",2
3757,"For years I've enjoyed Swedish pancakes served with lingonberry syrup at The Original Pancake House, and even at a few House of Pancakes (though theirs aren't as good).  I discovered the lingonberry preserves at IKEA, and then found these identical ones on Amazon.  They are absolutely wonderful on toast, waffles, pancakes. The seller packaged them extremely well with lots of air-filled material and each jar separately wrapped in paper.  Great job!","['year', 'swedish', 'pancake', 'lingonberry', 'syrup', 'original', 'pancake', 'house', 'house', 'pancake', 'theirs', 'lingonberry', 'ikea', 'identical', 'one', 'wonderful', 'toast', 'waffle', 'seller', 'lot', 'air-filled', 'material', 'jar', 'paper', 'job']",2
3758,"I received these in bad condition. Most of them were broken, but the ones that weren't had holes in them. They were so weak that they would tear when you tried to roll them. I would try three ladies brand. They are a way higher quality.","['bad', 'condition', 'one', 'hole', 'weak', 'lady', 'brand', 'way', 'higher']",2
3762,I like em but nothing unique about the flavor.  basically saves you from having to make them at home... a little pricey but for a treat what the heck,"['em', 'unique', 'flavor', 'home', 'little', 'pricey', 'treat', 'heck']",2
3797,"This product is SO fantastic!! The smoked salt is a perfect flavor for so many foods. My entire family LOVES cooking with this salt and we have a bottle of it on the table for personal use too. It's not too salty at all, it just adds a touch of saltiness and a wonderful smokiness to any dish. It's great on meats, potatoes, with cheddar cheese, eggs... It's a healthy alternative to bacon. It is so versatile it's amazing. This purchase is also a great deal- you get 3 jars for a great price! We love it and plan to continue to purchase this product so we'll never have to be without it again.","['fantastic', 'smoked', 'salt', 'perfect', 'flavor', 'food', 'entire', 'family', 'salt', 'bottle', 'table', 'personal', 'use', 'salty', 'touch', 'saltiness', 'wonderful', 'smokiness', 'dish', 'meat', 'potato', 'cheddar', 'cheese', 'egg', 'healthy', 'alternative', 'versatile', 'purchase', 'deal-', 'jar', 'price', 'plan']",2
3801,Not much you can say about coconut syrup other than it tastes good. Item arrived in a timely manner and have no complaints at all to make.,"['coconut', 'syrup', 'item', 'timely', 'manner', 'complaint']",2
3833,This is a very tasty ready to eat Indian meal. The curry is especially delicious. I will likely buy again.,"['ready', 'indian', 'meal', 'curry', 'delicious']",2
3835,This is an excellent product but unfortunately its not eligible for super saver shipping so the cost is too much per tart,"['excellent', 'eligible', 'super', 'saver', 'shipping', 'cost', 'tart']",2
3841,These are from China and nowhere as good as those from Italy. Spend the extra money and get those from Italy.,"['china', 'italy', 'extra', 'money', 'italy']",2
3851,"We use this ketchup all the time at our house in order to cut down on sugar.  It tastes just like the regular ketchup to us.  The bottle with the wide head is handy, because you can easily store it upside down.  That makes it easier to squirt out the remaining ketchup.","['ketchup', 'time', 'house', 'sugar', 'regular', 'ketchup', 'bottle', 'wide', 'head', 'handy', 'easier', 'ketchup']",2
3852,Seriously this product was as tasteless as they come. There are much better tasting products out there but at 100 calories its better than a special k bar or cookie snack pack. You just have to season it or combine it with something else to share the flavor.,"['tasteless', 'product', 'calorie', 'better', 'special', 'k', 'bar', 'cookie', 'pack', 'season', 'share', 'flavor']",2
3853,I really like the taste just a touch of salt but they are more chewy then I would like. The Gustaf's rounds are a little better.,"['touch', 'salt', 'chewy', 'gustaf', 'round', 'little', 'better']",2
3867,"Very fresh and tasty!  Will buy again soon. Since I ordered it in Dec, shipping is a little later then estimate, better order it earlier.","['fresh', 'dec', 'shipping', 'little', 'better', 'earlier']",2
3889,I ordered this for my diabetic daughter.  I found some not so great reviews from people  so I only ordered one bottle.  My whole family loves this stuff!!!  I even like it and I am not a sno-cone fan.  It has an excellent flavor!  The syrup is light and doesnt overtake the ice.  I will order all of my syrups from Back to Basics sugar free collection from now on.  I highly reccoment this product!!!!,"['diabetic', 'daughter', 'review', 'people', 'bottle', 'family', 'stuff', 'sno-cone', 'fan', 'excellent', 'flavor', 'syrup', 'light', 'doesnt', 'ice', 'syrup', 'basic', 'sugar', 'free', 'collection', 'reccoment']",2
