,Text,Tokens,Labelled_topic
1550,"My wife and I love to cook. This product is excellent. We have used it as directed and the results were great pulled pork. we also have added our own spin by adding other spices and herbs or a little wine. McCormick's BBQ pulled pork has never let us down, whether used as directed or adding a few of our favorite flavors we have always had mouth watering, exceptional pulled pork. If you have not tried this product, please do yourself a favor and give it a try, I believe you will be extremely satisfied with the results. Our most difficult problem is waiting for the slow cooker to finish blending the flavors, but it is worth every minute we wait just thinking how darn good dinner is going to be.  Al Schweiger","['wife', 'excellent', 'result', 'pulled', 'pork', 'spin', 'spice', 'herb', 'little', 'wine', 'mccormick', 'bbq', 'pork', 'directed', 'favorite', 'flavor', 'exceptional', 'pork', 'favor', 'try', 'satisfied', 'result', 'difficult', 'problem', 'slow', 'cooker', 'flavor', 'worth', 'minute', 'darn', 'dinner', 'al', 'schweiger']",10
1568,My parents were very satisfied with the steak and I was happy with the delivery time.,"['parent', 'satisfied', 'steak', 'happy', 'delivery', 'time']",10
1574,"A neat package, cheap, of very tasty, lichee flavored gummy candy. Each piece of candy packed on it's own guarantees the freshness. Yummy.","['neat', 'package', 'cheap', 'lichee', 'gummy', 'candy', 'piece', 'candy', 'freshness', 'yummy']",10
1588,These were delicious!  I would definitely recommend this for a snack or a wedding!  This was a great purchase for my husband and me.,"['delicious', 'snack', 'wedding', 'purchase', 'husband']",10
1628,"Could not get the bags to ""pop"" any edible pork rinds.  I tried several bags with no results.  I finally had to throw them out.  I was very dissapointed with this product.","['bag', 'edible', 'pork', 'rind', 'bag', 'result', 'dissapointed']",10
1643,So much better than other protein products in drugstores or even GNC. Taste great and doesn't fill up like other shakes do so you can work out after quickly. Relatively cheap for all the good things you get with it.,"['better', 'protein', 'product', 'drugstore', 'gnc', 'shake', 'cheap', 'thing']",10
1648,"Very delicious cookies, both  sweet and crunchy.  I got these for Christmas gifts to go along with tea.  I think the receivers will really enjoy these.","['delicious', 'cooky', 'sweet', 'crunchy', 'christmas', 'gift', 'tea', 'receiver']",10
1715,A must for anyone who loves to cook.  This sauce along with the Raspberry Chipotle are so tasty and add a nice twist to spice up otherwise boring chicken and steak. Also makes a nice and cost effective gift.,"['sauce', 'raspberry', 'chipotle', 'twist', 'boring', 'chicken', 'steak', 'cost', 'effective', 'gift']",10
1716,"We originally found these at Wally World.  When we could no longer get there, I hit the internet.  Both are quite good . . . we prefer the spicy.","['world', 'internet', 'spicy']",10
1718,I have been a licorice lover all my life and black licorice laces are my favorite type of licorice.  This product has been impossible to find where I live.  I have searched every store around but no store supplies black licorice laces.  After finding it on Amazon I ordered it immediately but I was very dissatisfied with the taste of Gustaf's licorice.  It didnt taste like the real black licorice but some artificial substitute and it was way too soft.  It didn't please me any more than the Twizzlers do.  It's just not a real licorice flavor.  I would never order Gustaf's licorice again.,"['licorice', 'life', 'black', 'licorice', 'lace', 'favorite', 'type', 'licorice', 'impossible', 'store', 'store', 'supply', 'black', 'licorice', 'lace', 'dissatisfied', 'gustaf', 'licorice', 'real', 'black', 'licorice', 'artificial', 'substitute', 'way', 'soft', 'twizzlers', 'real', 'licorice', 'flavor', 'gustaf', 'licorice']",10
1763,I gave this as a stocking stuffer to my husband to remind him of our last holiday in beautiful Jamaica.  It has a truly tropical taste that is very unique and yummy.,"['stuffer', 'husband', 'holiday', 'beautiful', 'jamaica', 'tropical', 'unique', 'yummy']",10
1796,"THis is the cheapest price I could find for citric acid. I use it to make detergent, so I needed a big bag. This was the right price, good quality and it got here fast. Highly recommend!","['cheapest', 'price', 'citric', 'acid', 'detergent', 'big', 'bag', 'right', 'price']",10
1797,"The product was delicious and arrived in a timely fashion.  However, I did see them cheaper at one of those wholesale stores.","['delicious', 'timely', 'fashion', 'cheaper', 'wholesale', 'store']",10
1827,"I have been using Shake `n Bake with my chicken for year but never thought to use it with pork chops until they released the Original Pork flavor.  This product is as easy to use as their other products: pour the Shake `n Bake into a sealable bag: put the pork chops individual, shake and then put them in the oven.  The package says it can be used from four to six pork chops and after using it with four I would not be surprised if I could have been able to coat four more pork chops with one package.  The taste is so similar to the chicken version there were some bites when I forgot I was eating pork chops and was eating chicken with Shake `n Bake on it.  Much like the chicken version, the breading can fall off while cutting, but that is really the only negative I can say about the product.","['shake', 'n', 'chicken', 'pork', 'chop', 'original', 'pork', 'flavor', 'easy', 'product', 'shake', 'n', 'bake', 'sealable', 'bag', 'pork', 'chop', 'individual', 'shake', 'oven', 'package', 'pork', 'chop', 'surprised', 'able', 'pork', 'chop', 'package', 'similar', 'chicken', 'version', 'bite', 'pork', 'chop', 'chicken', 'shake', 'n', 'chicken', 'version', 'breading', 'negative']",10
1835,"Can't find these in individual size packages locally so this has answered my family's needs.  Have tried most of the varieties, but we prefer the original flavor.","['individual', 'size', 'package', 'family', 'need', 'variety', 'original', 'flavor']",10
1838,THESE FRUIT THINS ARE VERY TASTY.  THEY ARE LOADED WITH FIGS WHICH ARE LOADED WITH VITAMIN B 6.  THEY ARE ALSO NOT NAUSIATINGLY OVER SWEETENED WHICH IS GREAT FOR US DIABETICS.  I REALLY LIKED THESE COOKIES AND PLAN TO BUY THEM AGAIN.,"['fruit', 'thins', 'fig', 'vitamin', 'b', 'diabetic', 'cooky', 'plan']",10
1879,I like this so much that I use it in most of the foods that need a pork flavor. I have even used it in home made baked beans.,"['food', 'pork', 'flavor', 'home', 'baked', 'bean']",10
1881,"I've tried a bunch of them and the taste of this product is outstanding.  Even the folks behind the counter at my gym commented on it and they sell a competing product.  Give it a try, you won't be disappointed.","['bunch', 'outstanding', 'folk', 'counter', 'gym', 'try']",10
1889,"Very happy with these beans - they're very fresh, very fragrant, and arrived quickly.  I used the whole package to make a gigantic batch of vanilla extract to give as Christmas gifts:  I split all the beans lengthwise, and added them to a 750 mL bottle of vodka, shaking about once per week for several months.  To package, I strain the extract through a goldtone coffee filter into a gift-sized bottle, and add a section of vanilla bean to the bottle.  The flavor is excellent, and much cheaper than buying vanilla extract at the store.  Also, I put any leftover pieces of vanilla bean into my sugar canister (leave them out to dry first!) for yummy vanilla sugar.  Highly recommended.","['happy', 'bean', 'fresh', 'fragrant', 'package', 'gigantic', 'batch', 'vanilla', 'extract', 'christmas', 'gift', 'bean', 'ml', 'bottle', 'vodka', 'week', 'month', 'extract', 'goldtone', 'coffee', 'filter', 'gift-sized', 'bottle', 'section', 'vanilla', 'bean', 'bottle', 'flavor', 'excellent', 'cheaper', 'vanilla', 'extract', 'store', 'leftover', 'piece', 'vanilla', 'bean', 'sugar', 'canister', 'yummy', 'vanilla', 'sugar']",10
1890,"I wondered how it would taste?  well, it is awesome and K cups are too easy!  Will be ordering again soon.","['awesome', 'k', 'cup', 'easy']",10
1959,Drawer is much larger than it appears in photo and takes up much more space on the cabinet surface. The drawer is sticky and not easily opened or closed. I would not purchase again.,"['drawer', 'larger', 'photo', 'space', 'cabinet', 'surface', 'drawer', 'sticky']",10
1970,"I love the sauce with steak.  I haven't tried using it with anything suggested on the bottle yet.  With a nice Filet, though, delicious!!!","['sauce', 'steak', 'bottle', 'filet', 'delicious']",10
1974,"I ordered these to make sachets for baby shower favors. I added my own sage and lavender colored ribbon after filing them with lavender (from the same supplier). They look like I spent a fortune on them but I didn't! I have left-overs which I plan on using for gifts, tea bags, and also to make oil infusions with. I'm quite pleased with them!","['sachet', 'baby', 'shower', 'favor', 'sage', 'lavender', 'ribbon', 'lavender', 'supplier', 'fortune', 'left-overs', 'gift', 'tea', 'bag', 'oil', 'infusion', 'quite']",10
2025,"I was very satisfied with my purchase of Nutiva hemp seeds. I ordered a 2-pack of them and it arrived fairly quickly. They taste great on their own, but I usually add them to protein shakes to enhance the amino acid profile, or sprinkle them on top of salads for added flavor and texture. My supply is almost gone so I'll definitely be ordering more.  One of the reviews said there were still shells in the bag but I didn't find any in mine.","['satisfied', 'purchase', 'nutiva', 'hemp', 'seed', '2-pack', 'shake', 'amino', 'acid', 'profile', 'salad', 'added', 'flavor', 'texture', 'supply', 'review', 'bag']",10
2092,These beans were really very good.  Added a ham slice while cooking and came out great.  Each time I've made the soup it's be consistently yummy!,"['bean', 'ham', 'slice', 'time', 'soup', 'yummy']",10
2098,"I bought this for my husband since he loves Ranch. He uses ranch dressing with everything. Before I bought it, I read a review that said it taste good inspite of the fat-free... Well, my husband had it and says it's aweful. I guess ""to each his own"" everyone's tastebuds are not alike.  Someone else may like it, so I am not going to discourage anyone from trying it. However, I had to cancel my subscription because the only one that likes Ranch in the family, doesn't like this one. I guess he needs the fat:)","['husband', 'ranch', 'ranch', 'review', 'inspite', 'fat-free', 'husband', 'aweful', 'guess', 'tastebud', 'subscription', 'ranch', 'family', 'guess', 'fat']",10
2132,"The first time I ate it, I didn't realize that the beans sunk to the very bottom, so when I was almost done all I had left were a bunch of beans.  From then on I made sure to stir it up occasionally and really enjoyed the mixture of vegetables.","['time', 'bean', 'bunch', 'bean', 'sure', 'mixture', 'vegetable']",10
2173,Got this for my sister and had a bite. As some one who normally eats gummies i gotta say  i thought it tasted better then the normal sized bears. Also i dont recommend eating it in one sitting ;),"['sister', 'bite', 'gummies', 'ta', 'normal', 'sized', 'bear', 'dont']",10
2176,Nice alternative if you can't find them locally.  Great gift for the avid cook.,"['alternative', 'gift', 'avid', 'cook']",10
2253,"This black walnut has excellent flavor.  My ice cream was wonderful. I was unable to locate this in any stores.  I also purchased the bourbon vanilla.  Waiting to try that.  The ingredients were simple... water, alcohol, black walnut.","['black', 'walnut', 'excellent', 'flavor', 'ice', 'cream', 'wonderful', 'unable', 'store', 'bourbon', 'vanilla', 'ingredient', 'simple', 'water', 'alcohol', 'black', 'walnut']",10
2259,"This was an awesome price for the amount of ounces, and it serves the purpose of the purchase. I would definitely recommend this to others seeking black walnut extract. Thanks!","['awesome', 'price', 'ounce', 'purpose', 'purchase', 'black', 'walnut', 'extract', 'thanks']",10
2268,We keep a box of these in our supply bin in the back of our vehicle for snacks on the go.  Yummy!,"['box', 'supply', 'bin', 'vehicle', 'snack', 'yummy']",10
2290,I was so excited to receive the product I immediately cooked a bag.  What a disappointment!!  The taste of the pork skins was there but it was buried by some spice that I didn't enjoy.. I couldn't finish the bag!  My dog wouldn't eat them either ans she eats everything - including brusell sprouts!  I have had microwave pork skins that were good but I don't remember the brand so I'll just have to do without,"['excited', 'bag', 'disappointment', 'pork', 'skin', 'spice', 'bag', 'dog', 'an', 'brusell', 'sprout', 'pork', 'skin', 'brand']",10
2296,This coating has just enough seasoning to make fried chicken very tasty. The flavor doesn't overwhelm. It makes it easy to make fried chicken at home.,"['coating', 'fried', 'chicken', 'flavor', 'easy', 'fried', 'chicken', 'home']",10
2305,This dip is absolutely delicious.  It is so easy to make.  The price is also exceptional.,"['dip', 'delicious', 'easy', 'price', 'exceptional']",10
2346,"A delicious product, can't seem to find it in the stores these days. I recommend to try if you like pork rinds. Quick Delivery and great to have for guests.","['delicious', 'store', 'day', 'rind', 'quick', 'delivery', 'guest']",10
2476,"I saw this product demonstrated on The Food Channel and knew I had to order it as I LOVE pork rinds but the bagged ones are usually old and sort of stale or processed tasting.  Follow CAREFULLY the directions with these for a spicy, fresh and tasty snack every time. YUM!!","['food', 'channel', 'pork', 'rind', 'bagged', 'one', 'old', 'sort', 'stale', 'direction', 'spicy', 'fresh', 'snack', 'time', 'yum']",10
2518,Item as described.  Texture of gummy softer than a normal gummy bear (probably due to size).  Very good though.,"['item', 'described', 'texture', 'gummy', 'softer', 'normal', 'gummy', 'bear', 'size']",10
2527,It's a  wonderful snack and an Immune System booster also. I am so happy I found this and I recommended it to all my friends.,"['wonderful', 'snack', 'immune', 'booster', 'happy', 'friend']",10
2556,"I love these bears because their sweetness is a bit more subtle than the regular gummy bears--I don't like things to be too sweet. That doesn't mean these guys are lacking in flavour, though...just that they taste more like fruit and less like sugar! They're chewier as well, which is something else I love--keeps me from eating too many at a time!","['bear', 'sweetness', 'subtle', 'regular', 'gummy', 'bear', 'thing', 'sweet', 'guy', 'flavour', 'fruit', 'sugar', 'keep', 'time']",10
2593,We did the shopping season for Christmas. They indicated that the product would arrive by 18 January. To our surprise came before Christmas in excellent condition. Thoroughly recommended!,"['shopping', 'season', 'christmas', 'january', 'surprise', 'christmas', 'excellent', 'condition']",10
2679,"Checked reviews about several Companies this one had great ones. Purchased as a gift for my Mother( she is the expert on Jordan Almonds ) She said they were wonderful. Fresh and not over candied. My sisters agreed. They arrived right away, well packed.","['review', 'company', 'one', 'gift', 'mother', 'expert', 'jordan', 'almond', 'wonderful', 'fresh', 'candied', 'sister', 'packed']",10
2687,"Bought this as a gift and was told it tastes really great! Too bad I don't have one of those machines, otherwise, I'd try them out myself.  I might have to consider getting one! If you really like it, you can save some money by subscribing to it for automatic deliveries and to make sure you don't run out.","['gift', 'bad', 'machine', 'money', 'automatic', 'delivery', 'sure']",10
2698,The Tempura was a gift for a host. They reported great taste. There really isn't much else to say about it. I would order again based on taste and service.,"['tempura', 'gift', 'host', 'service']",10
2709,"I have used almost every India Tree item, and have had wonderful results with their products.  Taste and quality in conjunction with excellent Amazon service and delivery makes the decision to purchase a no brainer.","['india', 'tree', 'item', 'wonderful', 'result', 'product', 'conjunction', 'excellent', 'service', 'delivery', 'decision', 'brainer']",10
2710,My vodka tonics have never been so refreshing.  I wish I would have ordered two cases now as my husband and I are going through far too much.,"['vodka', 'tonic', 'refreshing', 'wish', 'case', 'husband']",10
2733,"It was a great gift! The recipient loved it. He was happy and if he's happy, so am I. I would definitely do business w/ these folks again.","['gift', 'recipient', 'happy', 'business', 'folk']",10
2740,These are even tastier than the original flavor! Works great in belgian waffle maker too! Why are they not priced right and available by subscription???,"['tastier', 'original', 'flavor', 'belgian', 'waffle', 'maker', 'available', 'subscription']",10
2748,"I'm constantly trying to find vanilla beans at a reasonable price. Often, when I do, they are hard as rocks, dry, and practically unusable.  I was so frustrated at Safeway where one bean was $13(!), dry and hard as a rock. The best I've found was at Trader Joe's, where I could get three beans for $10. They were decent...  This price was SO reasonable, that I worried they were not going to be fresh/good/etc. I was wrong. The beans were incredibly fresh and supple. I'm using them to make vanilla extract and they have worked perfectly. They keep well in the fridge, so I'm using them in everything!  The price is great, but there might be too many to use--if that's the case, then split them with a friend. Then it becomes one of the best culinary deals ever.  Absolutely wonderful. I will buy these again and again.","['vanilla', 'bean', 'reasonable', 'price', 'hard', 'rock', 'dry', 'unusable', 'frustrated', 'bean', 'dry', 'hard', 'rock', 'best', 'trader', 'joe', 'bean', 'decent', 'price', 'reasonable', 'wrong', 'bean', 'fresh', 'supple', 'vanilla', 'extract', 'fridge', 'price', 'case', 'friend', 'best', 'culinary', 'deal', 'wonderful']",10
2752,I bought this for a gift for my father and he loved it.  The only down side is the price.  I will only get these as gifts and not as a food staple due to the cost.,"['gift', 'father', 'price', 'gift', 'food', 'staple', 'cost']",10
2769,The steaks came well sealed and packaged and were delicious. The price was right too for the size and quality of steaks that came.  I would recommend getting this product for the gourmet food lover in your life.,"['steak', 'delicious', 'price', 'right', 'size', 'steak', 'gourmet', 'food', 'lover', 'life']",10
2808,Love these cookies my Son asks me to heat one for him in the microwave for about 15 sec its soooo good that way gives it the freshly baked feel...I always make sure to keep in stock in my home...they are also individually packed do makes it easy to carry along in my bag,"['cooky', 'son', 'microwave', 'soooo', 'way', 'feel', 'sure', 'stock', 'home', 'packed', 'easy', 'bag']",10
2890,I have fond memories as a kid of going to the swap meet with my parents getting the biggest bag of pork rinds they had and pouring as much hot sauce on them as you could handle. Now that pork rinds can be considered a health snack I bought this box thinking I could have a decent snack every day. Well they pop up great in a large enough microwave. The issue is the seasoning. There is way way way too much salt in the seasoning and adding additional hot sauce makes the experience that much more unenjoyable.  I now have these when I am pretty hungry and want to bring compact snack to a place where I know there will be a microwave but I will not be ordering these again once the box is finished.  Oh and they aren't hot nor spicy. Just salty.,"['fond', 'memory', 'kid', 'swap', 'meet', 'parent', 'biggest', 'bag', 'pork', 'rind', 'hot', 'sauce', 'pork', 'rind', 'health', 'snack', 'box', 'thinking', 'decent', 'snack', 'large', 'issue', 'way', 'way', 'way', 'salt', 'seasoning', 'additional', 'hot', 'sauce', 'experience', 'unenjoyable', 'hungry', 'compact', 'snack', 'place', 'microwave', 'box', 'hot', 'spicy', 'salty']",10
2923,"This Hafi Lingonberry preserves not only arrived in a timely fashion, but also adds favorably to our morning and afternoon snack experiences.  Not too sweet, not too tart.  My husband adds it to the very healthy shake he makes for the two of us each morning.  I also occasionally like to get my healthy bit of snack in by dipping a few toasted pita chips in the early afternoon when I get most hungry.  Just one or two chips with a total of about one teaspoon of preserves will do it for me for a healthy snack that will not spoil my dinner.  Very happy with the product.","['hafi', 'lingonberry', 'timely', 'fashion', 'morning', 'afternoon', 'snack', 'sweet', 'tart', 'husband', 'healthy', 'shake', 'morning', 'healthy', 'bit', 'snack', 'toasted', 'pita', 'chip', 'early', 'afternoon', 'hungry', 'chip', 'total', 'teaspoon', 'preserve', 'healthy', 'snack', 'dinner', 'happy']",10
2953,"If you like vanilla, you will love this. I am not a big fan of vanilla, and this literally tastes like I am eating the melted vanilla ice cream out of a bowl. Much too sweet for me.","['vanilla', 'big', 'fan', 'vanilla', 'vanilla', 'ice', 'cream', 'bowl', 'sweet']",10
2971,"Tasty, spicy, and good. Became quite the conversation piece at work. No one have ever  heard of microwave pork rinds before. They tasted them and love them. Only draw back depending on type of microwave as to how they will cook.","['spicy', 'conversation', 'piece', 'work', 'microwave', 'pork', 'rind', 'type', 'microwave']",10
3035,"Love this seasoning. Delicious for my steak. Couldn't find this where I live, so I was really happy to find it on Amazon. Great price!","['delicious', 'steak', 'happy', 'price']",10
3037,"This is such a great product from subtle flavors and aromas for delicate dishes to smokey salts for hearty cooking, this is a great product for the chef who loves flavor and experimenting in the kitchen.  This is such a cool product!!","['subtle', 'flavor', 'aroma', 'delicate', 'dish', 'salt', 'hearty', 'cooking', 'chef', 'flavor', 'experimenting', 'kitchen', 'cool']",10
3095,I am really happy with this product and will definitely buy more products from Andean Treasures in the future. This is a good high quality product that tastes amazing in shakes. Incredibly fast shipping as well. I ordered late Friday evening and received it early mon morning.,"['happy', 'product', 'andean', 'treasure', 'future', 'high', 'shake', 'shipping', 'late', 'friday', 'evening', 'early', 'mon', 'morning']",10
3116,I am very happy to have found this product. It adds so much flavor to many dishes. i am very pleased with it.,"['happy', 'flavor', 'dish', 'pleased']",10
3164,"This was an unusual treat that I normally would not think about getting. However, I got it and was very surprised at how food it actually was. Surprises await you when you try new things.","['unusual', 'treat', 'surprised', 'food', 'surprise', 'new', 'thing']",10
3186,"I'm a newbie when it comes to homemade waffles. I purchased a belgian waffle maker through Amazon and was looking for a good recipe for the waffles. When reading the reviews of the waffle maker, so many mentioned this waffle mix that I figured I would give it a try instead of making my own. I'm so glad I did! I used the tip of adding milk instead of water and followed the rest of the directions exactly. From start to finish this morning, I was enjoying fresh waffles in 5 minutes. The taste was restaurant quality and it was easier than I imagined.","['newbie', 'waffle', 'belgian', 'waffle', 'maker', 'recipe', 'waffle', 'review', 'waffle', 'maker', 'waffle', 'mix', 'try', 'glad', 'tip', 'milk', 'water', 'rest', 'direction', 'start', 'morning', 'fresh', 'waffle', 'minute', 'restaurant', 'easier']",10
3198,"I have never taken the time to write a review before, but in this case others need to be warned off. I expected to get a product similar to what I have seen in the stores, but this obviously is a replica. The sliders on the bottom of the tray that are supposed to keep the tray straight when you slide it in and out broke off before I even got it out of the package. It is not something you can fix unless you have a solder gun. Even then, it is very ""sticky"" pulling the tray out because there are no rollers. It is metal on metal, which does not work well without some sort of lubrication. I love Amazon, but this product is inferior at best.","['time', 'review', 'case', 'similar', 'store', 'replica', 'slider', 'tray', 'tray', 'package', 'solder', 'gun', 'sticky', 'tray', 'roller', 'metal', 'metal', 'sort', 'lubrication', 'inferior', 'best']",10
3208,My husband loves his Florida Orange Blossom honey. He was delighted when I found it through Amazon. Now he does not have to wait for  care packages from his brother who lives in Orlando.  Pros: Real Florida Orange Blossom Honey Price Quick shipping  Cons: None,"['husband', 'florida', 'orange', 'blossom', 'honey', 'delighted', 'care', 'package', 'brother', 'orlando', 'pro', 'real', 'florida', 'orange', 'blossom', 'honey', 'price', 'quick', 'shipping', 'con']",10
3224,The candy received in wonderful packaging. There was no broken pieces and not one button off the paper and the freshness was great,"['candy', 'wonderful', 'packaging', 'broken', 'piece', 'button', 'paper', 'freshness']",10
3233,"I've been very happy with the results of this yeast. It's been my yeast of choice for several batches of cider and mead, and it has more than done its job! I love that you get 10 packages for such a low price. No cons as far as I'm concerned.","['happy', 'result', 'yeast', 'yeast', 'choice', 'batch', 'cider', 'mead', 'job', 'package', 'low', 'price', 'con']",10
3279,"You can get it much cheaper on Janeskrazy.com! Love it! Works great on just about everything, especially steaks! I also love that it's All Natural. Can't go wrong.","['cheaper', 'steak', 'natural', 'wrong']",10
3280,"These are awesome! Our Golden/Lab loves them and eats one daily. They DEFINITELY make his breath smell better, which is why we got them in the first place. Great product. Not smelly to humans, don't make a mess when eating.","['awesome', 'love', 'daily', 'breath', 'smell', 'place', 'human', 'mess']",10
3340,"I've always loved mochi but can't find it in Little Rock and didn't want to go through the trouble of making my own.  This arrived quickly and in good condition.  It tastes fresh and soft, not stale at all.  If you like mochi, you won't be dissapointed.","['mochi', 'little', 'rock', 'trouble', 'arrived', 'condition', 'fresh', 'soft', 'stale']",10
3347,"well, my husband, myself and my 12 year old son sampled this drink. My husband hated it. I felt like it was OK, but nothing to write home about. The taste to me was too orangey and for a ""natural"" product it sure didn't taste like one. My 12 year old liked it. He also likes gummy worms and sour straws, so you can take his review for what it is.  I personally wouldn't buy this product. 2 stars","['husband', 'old', 'son', 'drink', 'husband', 'ok', 'home', 'orangey', 'natural', 'old', 'gummy', 'worm', 'sour', 'straw', 'review', 'star']",10
3375,"Great price for a quick and healthy side! Wasn't sure if I liked ""whole wheat"" couscous, but it tastes great.","['price', 'quick', 'healthy', 'sure', 'wheat', 'couscous']",10
3388,"Very beautiful and added a wonderful appearance to some of our Christmas Cookies.  Tasted good as well, with no bitter or chemical flavor.  A good alternative to all the frosting that is popular these days on cookies.","['beautiful', 'wonderful', 'appearance', 'christmas', 'cooky', 'bitter', 'chemical', 'flavor', 'alternative', 'frosting', 'popular', 'day', 'cooky']",10
3412,Product arrived quick and taste great.  Not sure yet how effective it is yet but it's easy to take.,"['quick', 'sure', 'effective']",10
3440,"I have only praise for this product.  I give it 4 stars and not 5 for it does not come with a bag.  It is called SHAKE N BAKE but there is no bag to shake it in!  Other than that this product is great.  It is so easy to use.  I used 4 nice thick boneless pork chops and after shaking the coating fully covered all four.  It only needs to bake for 15 minutes and the meat does not need to be turned over at all during the cooking.  I found the coating to be delicious.  It had a light seasoned taste that was very tasty without overpowering the taste of the pork.  The coating mix also kept the pork inside tender and moist without getting too crispy on the outside.  Just crispy enough.  It certainly added just the right flavor to the light taste of the pork.  I added baked potato, peas and a salad and had a very tasty meal.  I hadn't used SHAKE N BAKE since I was a kid and then tended to use the chicken more.  I will definitely use this product on a regular basis now as well as give the chicken a go again.  Highly recommended.  Very easy and quick to use providing a delicious way to cook your pork.","['praise', 'bag', 'shake', 'n', 'bag', 'easy', 'boneless', 'pork', 'chop', 'minute', 'meat', 'cooking', 'coating', 'delicious', 'light', 'seasoned', 'pork', 'coating', 'mix', 'pork', 'tender', 'moist', 'outside', 'right', 'flavor', 'light', 'pork', 'baked', 'potato', 'pea', 'salad', 'meal', 'n', 'bake', 'kid', 'chicken', 'regular', 'basis', 'chicken', 'recommended', 'easy', 'quick', 'delicious', 'way', 'pork']",10
3482,"We had an Easters party and i purchase this product to fill my pinata , The kids was surprised and happy with the candy's .","['easter', 'party', 'purchase', 'pinata', 'kid', 'surprised', 'happy', 'candy']",10
3491,This licorice has a very good flavor! The only thing I would have liked is it were a little softer.,"['licorice', 'flavor', 'thing', 'little', 'softer']",10
3515,I was a little nervous about this product when it was first introduced to me at a support group meeting.  I wasn't sure how any GF product cooked in the microwave could be edible.  But it was delicious.  I now try to keep some on hand for when traveling so I have a food option when the rest of the family is taking advantage of the hotel breakfast since almost everywhere has a microwave they'll let me use.,"['little', 'nervous', 'support', 'group', 'meeting', 'sure', 'gf', 'microwave', 'edible', 'delicious', 'hand', 'food', 'option', 'rest', 'family', 'advantage', 'hotel', 'breakfast', 'microwave']",10
3531,I was so excited when I heard about this product. I love pork rinds. But these have a nasty chemical smell and they really don't taste good at all. Don't waste your money. I actually threw the remaining 17 packages away. They REALLY SUCK!!!!,"['excited', 'pork', 'rind', 'nasty', 'chemical', 'smell', 'money', 'package']",10
3579,"These are guaranteed to be a hit with my kids - Like regular gummy bears, but even better - with extra flavor. Perfect consistency....Not too chewy... great all the way around.","['hit', 'kid', 'regular', 'gummy', 'bear', 'extra', 'flavor', 'perfect', 'consistency', 'chewy', 'way']",10
3581,"Would have given it five stars, but the product needs to be 1 inch away from perfection for that to happen.  All in all, it does what I needed it to do, and in spectacular fashion.","['star', 'inch', 'perfection', 'spectacular', 'fashion']",10
3582,"I really love black licorice, but I could no longer eat it because of the items used in the manufacture of licorice that usually shows up in the stores.  This is very authentic and gluten free.  It does come in very large chunks, which I cut into smaller pieces because I was chowing down way too much of this great candy at one time!  It is a tasty licorice.","['black', 'licorice', 'item', 'manufacture', 'licorice', 'store', 'authentic', 'gluten', 'free', 'large', 'chunk', 'smaller', 'piece', 'way', 'candy', 'time', 'licorice']",10
3610,I bought my first RJ's soft licorice log today and it is absolutely the best black licorice I have ever tasted!!,"['rj', 'soft', 'licorice', 'log', 'today', 'best', 'black', 'licorice']",10
3642,All the cooking shows tell you it's important not to skimp on the vanilla extract.  This is the good stuff at a good price.,"['cooking', 'important', 'vanilla', 'extract', 'stuff', 'price']",10
3664,"I fell in love with this tasty snack when I grew up in England.  I guess it is fortunate that when I have opened a bag to indulge these addictive snacks, no one wants anything to do with them.  It truly is an acquired taste but once you have it you can't stop.  I love them with a cool cocktail in the evenings, especially a whiskey sour.  I buy them now by the case and can't wait to get home tonight to indulge!","['love', 'snack', 'england', 'guess', 'fortunate', 'bag', 'addictive', 'snack', 'acquired', 'cool', 'cocktail', 'evening', 'whiskey', 'sour', 'case', 'home', 'tonight']",10
3684,I have never used vanilla bean paste so I wasn't sure what to expect.  This was an excellent purchase! I have made some very delicious cupcakes and am very glad I have this in my baking pantry for future use!,"['vanilla', 'bean', 'paste', 'sure', 'excellent', 'purchase', 'delicious', 'cupcake', 'glad', 'baking', 'pantry', 'future', 'use']",10
3686,"I purchased these beans based on other reviews.  My plan was to make a Premium Vanilla Extract for family members.  I purchased a very expensive Vodka, unusual bottles to fill, and waited for my bean order to arrive.  I wasn't happy about the wait.  The beans arrived after the 4th, and I rushed to open the package.  I could not smell the beans as others reported!  Most of the beans were skinny/shriveled, more dry, and a great disappointment.  I Would Not recommend this product.  I will be looking for another source.","['bean', 'review', 'plan', 'premium', 'vanilla', 'extract', 'family', 'member', 'expensive', 'vodka', 'unusual', 'bottle', 'bean', 'happy', 'wait', 'bean', 'package', 'bean', 'bean', 'dry', 'disappointment', 'source']",10
