,Text,Tokens,Labelled_topic
1087,"They're ok I guess but each bag has about a pound of salt in it. You'll find yourself brushing away salt from each piece just for it to taste somewhat decent. Also, no matter what you set the timer on the microwave, you will have little burn/hardened pieces. So you're not even getting a whole lot out of one bag.","['guess', 'bag', 'pound', 'salt', 'piece', 'matter', 'timer', 'microwave', 'piece', 'lot', 'bag']",9
1098,This is an awesome tasting snack.  The cheapest place near us is Trader Joe's and they sell it for $1.50.  Amazon is even cheaper!  You cannot just eat one.....we finish the whole bag each time we open it!,"['tasting', 'snack', 'place', 'trader', 'joe', 'bag', 'time']",9
1110,"The first time I tried this I thought, wow, this is great! It's as satisfying as eating regular potato chips, but sweeter and presumably healthier. So had I written the review then I would have given it 5 stars. The reason I hesitated was that I took it with me to work, and the more I tried it, the more I began to question the sweetness. There's no question that sweet potatoes are slightly sweet, but I felt it only fair to let readers know that they might find this product to be TOO sweet. Hence the reason for the 4 stars. It is still quite good, but if you find sweetness to be cloying, you might not like this product for long. But all in all, I would still recommend it.","['time', 'wow', 'potato', 'chip', 'sweeter', 'review', 'reason', 'sweetness', 'question', 'sweet', 'potato', 'reader', 'reason', 'star']",9
1124,after opening numerous bags I found that none of the chips had any flavoring on them. completely plain and gross. how does this even happen?,"['bag', 'chip', 'flavoring']",9
1166,Was pleasantly surprised.  They are very good and I don't miss the salt at all. Would always have to rinse off the salt but no longer.,"['salt', 'salt']",9
1170,"These chips are fantastic, they have just the right amount of spice and crispness.  These are probably my favorite chip on the market.","['chip', 'spice', 'crispness', 'chip', 'market']",9
1174,I ordered 2 bags of this item and paid $12.50 per bag.  When I received it I saw it came from Trader Joes. So the next time I needed some I went to our local Trader Joes and paid $3.99 per bag.  Unbelievable!!!,"['bag', 'item', 'bag', 'trader', 'joes', 'time', 'trader', 'joes', 'bag']",9
1175,"For those of you who, like me, had to order the Kettle Spicy Thai chips from Amazon because they are so hard to find locally, you will probably be aggrieved to know that the recipe has changed.  They are just like regular potatoe chips.  I paid for them but now my husband gets to eat them because he didn't like the spicy thai, but these are fine for him.  Yuck!!!","['kettle', 'spicy', 'chip', 'recipe', 'potatoe', 'chip', 'husband', 'spicy', 'thai']",9
1204,"Good quality product, but you would have to REAlly love curry flavor to like these... They are so awful I don't know what to do with them, but I know I won't be eating them.... I'll stick to the plain sea salt ones:)","['curry', 'flavor', 'stick', 'plain', 'sea', 'salt', 'one']",9
1210,"I am munching on these chips as I type, trying to keep the salt off my fingers and from going on the keys. I like the way they taste. The flavors are mainly of stone-ground corn, but you can tell there are other ingredients, as well. There's a nice nutty aftertaste. I like texture, too. Just the right amount of crunch.  These chips aren't overly salty, either, another plus.  Nutrition-wise, these chips rank among the more healthy versions.  There are only 140 calories in a one ounce serving, a lot less than the normal 200+ I see on similar products, and the amount of fat and sodium is a lot lower, too. It's got 3g of fiber = 11% of an average daily requirement. There are no trans fats cholesterol, preservatives, etc.  It seems that the FoodShouldTasteGood company made a sincere effort to produce as healthy a product as was possible given the ingredients and requirement to make something that tastes good.  One reviewer said the chips were too hard and tasted stale.  My own experience was that the chips tasted fresh and were crunchy but by no means any harder or crunchier than a regular tortilla chip.  The expiration date on the bag is in November.  With no preservatives, it seems odd that the bag the other reviewer tried had an expiration date more than a year away.  My only hesitation would be the price.  Currently these chips aren't in stock on Amazon and there is no pricing given so I would say you'd have to evaluate whether or not you wanted to pay that much for chips, even though they seem better for your health than other brands and they taste good, as well.","['chip', 'salt', 'finger', 'key', 'way', 'flavor', 'corn', 'ingredient', 'aftertaste', 'texture', 'crunch', 'chip', 'salty', 'chip', 'rank', 'version', 'calorie', 'ounce', 'lot', 'product', 'fat', 'sodium', 'lot', 'fiber', 'requirement', 'trans', 'preservative', 'foodshouldtastegood', 'company', 'effort', 'ingredient', 'requirement', 'reviewer', 'chip', 'stale', 'experience', 'chip', 'crunchy', 'mean', 'tortilla', 'chip', 'expiration', 'date', 'bag', 'november', 'preservative', 'bag', 'reviewer', 'expiration', 'date', 'hesitation', 'price', 'chip', 'stock', 'pricing', 'chip', 'health', 'brand']",9
1218,My entire family of 6 love this popcorn.  We're all big popcorn lovers...and are very picky!  We've converted to this brand.  My only complaint is that now we go through popcorn twice as fast!,"['family', 'love', 'popcorn', 'popcorn', 'lover', 'brand', 'complaint', 'fast']",9
1222,"Drew's makes some fantastic dressings.  Their Italian dressing, for example, is amazing, especially when dipped with bread.  I was pretty confident this would be a great dressing and I was not disappointed.  I made a salad with crispy wontons, red onion, toasted almond slivers, mandarin oranges and a couple of tomatoes and then put this dressing on top -- WOW.  It was a great salad.  I recommend this product highly.  I purchased this dressing at my local co-op for about two dollars.  Ingredients:  Canola Oil Expeller Pressed, Orange(s) Juice Concentrated, Soy Sauce ( Organic ) (Water, Soybean(s), Wheat, Salt Sea) , Rice Wine Vinegar, Sesame Oil Toasted, Water, Cane Sugar Juice Evaporated, Garlic, Ginger, Lemon(s) Juice, Mustard Dijon (Water, Mustard Seed, Corn Vinegar Distilled, Salt Sea, Wine White, Turmeric, Spice(s)) , Cilantro, Pepper(s) Black, Citric Acid, Xanthan Gum  Serving Size: 1 tbsp Servings Per Container: 24  Calories 70 Total Fat 7 g Saturated Fat 0 g Trans Fat 0 g Cholesterol 0 mg Sodium 110 mg Potassium 0 mg Total Carbohydrate 2g Dietary Fiber 0g Sugars 1 g Protein 0 g  If interested in Drew's dressing and you want to explore alternative options, try iherb.com. If interested in iherb, you can use my code LEK375 for a discount.","['drew', 'dressing', 'dressing', 'example', 'bread', 'dressing', 'salad', 'wonton', 'onion', 'almond', 'sliver', 'orange', 'couple', 'tomato', 'dressing', 'wow', 'salad', 'dressing', 'co-op', 'dollar', 'ingredient', 'oil', 'expeller', 'orange', 's', 'juice', 'sauce', 'water', 'soybean', 's', 'wheat', 'salt', 'sea', 'rice', 'wine', 'vinegar', 'sesame', 'oil', 'water', 'cane', 'sugar', 'juice', 'ginger', 'lemon', 's', 'juice', 'mustard', 'dijon', 'water', 'mustard', 'seed', 'corn', 'vinegar', 'sea', 'wine', 'spice', 's', 'cilantro', 'citric', 'acid', 'xanthan', 'gum', 'size', 'serving', 'container', 'calorie', 'g', 'g', 'trans', 'g', 'cholesterol', 'sodium', 'mg', 'potassium', 'mg', 'carbohydrate', 'fiber', 'sugar', 'dressing', 'option', 'iherb', 'code', 'discount']",9
1224,"On a whim because I was out of salad dressing I decided to give this a try.  Being calorie free and sugar free I didn't hold much hope for this.  But I can say that it is incredible!!  I use it in tuna, on salads, salmon, and as a marinate with some balsamic vinegar. I love to really ""dress"" my salads, so now I can do it guilt free!","['whim', 'try', 'hope', 'tuna', 'salad', 'marinate', 'vinegar', 'salad']",9
1255,"When originally produced in England  these we're the best chips I had ever tasted but unfortunately since they were bought out by the US conglomerate they now taste plain nasty. Hard rather than crispy, are much thinner than they used  to be and lacking any  flavour , a real shame.","['england', 'chip', 'flavour', 'shame']",9
1256,"These chips are very spicy to say the least, my tongue burned too much to finish the small individual serving bag. They have an overpowering amount of some Asian spice, perhaps ginger, but it is way too strong and you are left with a very unpleasant taste. I bought 24 of the small size bags but could not bring myself to like the flavor, it all ended up in the trash.  This is definitely a chip that will appeal to only certain palates. I do like the sweet onion flavor of this brand but this Asian flavor was too much of a good thing!","['chip', 'tongue', 'bag', 'spice', 'way', 'size', 'bag', 'flavor', 'trash', 'chip', 'palate', 'onion', 'flavor', 'brand', 'flavor', 'thing']",9
1280,"I just ordered these vanilla caramels, along with a bag of the sea salt kind.  Although I am more partial to the sea salt AvenueSweets caramels, these are also great - very fresh, soft and chewy, with a hint of vanilla.","['vanilla', 'caramel', 'bag', 'sea', 'salt', 'kind', 'sea', 'salt', 'avenuesweets', 'chewy', 'hint', 'vanilla']",9
1295,"This popcorn has pretty fair flavor plain. I always add buttery oil and salt to it because I'm a fat-fat. I purchased this bag of popcorn 25 months ago and I still have about 4-5 pounds left. Next time I think I will get the 50 pound bag and I won't have to worry about buying popcorn for the rest of my life. You will save a ton of money by purchasing bulk bags of seeds and a popcorn popper. I highly recommend this product, along with the  Presto 04820 PopLite Hot Air Popper, White , for all popcorn lovers.","['popcorn', 'flavor', 'plain', 'oil', 'salt', 'bag', 'month', 'pound', 'time', 'pound', 'bag', 'popcorn', 'rest', 'life', 'ton', 'money', 'bulk', 'bag', 'seed', 'popper', 'poplite', 'air', 'lover']",9
1313,"Everyone in our family liked these chips.  Great taste and healthy compared to other chips.  If you like spicy food, you will enjoy these.","['family', 'chip', 'chip', 'food']",9
1342,"Being a salt-free product is why I purchased this, but the chips are quite greasy.",['chip'],9
1349,"I never realized this, but the salt and mineral concentration of seawater is different in each part of the world, and therefore the taste of sea salt varies based on where it comes from.  To me, ""French gray"" sea salt is delicious - the flavor is more gentile than regular salt and has a slightly tangy taste with just a hint of minerals.  The price may seem high compared to table salt, but Amazon's price is low compared to other places I've bought it. Definitely worth it, in my opinion.  One thing to note is that this sea salt is very moist, so it doesn't work well in a grinder or shaker.  Sometimes I'll serve it in a salt cellar, but generally I just keep it in a glass jar by the stove for cooking and use regular salt at the table.","['salt', 'concentration', 'seawater', 'world', 'sea', 'salt', 'varies', 'sea', 'salt', 'flavor', 'salt', 'hint', 'mineral', 'price', 'salt', 'price', 'place', 'opinion', 'thing', 'sea', 'salt', 'grinder', 'shaker', 'salt', 'cellar', 'glass', 'jar', 'stove', 'cooking', 'salt', 'table']",9
1351,"very healthy and low cal. why eat chips, this is salty and crispy. I also appriciate the great price from amazon.","['eat', 'chip', 'salty', 'crispy', 'price']",9
1384,"We love Popchips, but they're hard to find at our local grocery stores. I was very excited to find this variety pack, which has 6 flavors (some of which we'd never tried before) in single-serve packages right around 100 calories a piece. Our favorites were the original, sea salt & vinegar, and sour cream & onion... but all of the flavors were good. These were perfect for snacks, but they also made for easy lunches. We'll definitely order again!","['popchips', 'grocery', 'store', 'variety', 'pack', 'flavor', 'single-serve', 'package', 'calorie', 'piece', 'favorite', 'sea', 'salt', 'vinegar', 'cream', 'onion', 'flavor', 'perfect', 'snack', 'lunch']",9
1387,"I don't eat chips often, but when I do, these are some of my favorites. They have all the flavor and texture of traditional tortilla chips, but it is the subtle lime flavoring that makes them special. The lime flavoring appears to be a seasoning that has been sprinkled on. Some chips have minimal flavor and I find myself looking for those with the most. Still, none of them have quite enough for my tastes. I wish that these chips had more than just a ""hint"" of lime.","['chip', 'favorite', 'flavor', 'texture', 'tortilla', 'chip', 'lime', 'lime', 'seasoning', 'chip', 'flavor', 'taste', 'chip', 'hint', 'lime']",9
1388,"I bought keenan Farms Pistachios once earlier. That batch appeared to alright.This time around the product is not upto mark at all. I have bought Pistachios from local stores also, which are far better and cheaper than this. I have opened only one bag from the 3 that I have received. If any one from Keenam farms is reading this I can return these to them so that they can see what is in the bags sent to me.","['keenan', 'farm', 'batch', 'time', 'mark', 'pistachio', 'store', 'bag', 'keenam', 'farm', 'bag']",9
1400,"I went this way and that way for almost a month before ordering, and when I finally did order these chips, I wish I had ordered more!  I made the mistake of sharing with friends!  We all love this product and it is perfect for anything from snacking and dipping to use in casseroles.  Excellent flavor and taste; love them!  Nutritional value is not that bad compared to alternatives... but chips are chips, and these are worth it!","['way', 'way', 'chip', 'mistake', 'friend', 'casserole', 'flavor', 'value', 'alternative', 'chip', 'chip']",9
1410,"Everyone likes this.  It's very salty, so you only need to use a tiny bit.  I add about half a teaspoon to the popcorn before popping and it's very tasty.  This carton should last for a long time.","['bit', 'teaspoon', 'popcorn', 'popping', 'carton', 'time']",9
1429,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different. Will never buy these chips from here again.,"['chip', 'bag', 'costco', 'chip', 'chip']",9
1437,"Sea salt is more easily administered with a salt mill. This is just a salt shaker that delivers uncontrollable amounts of sea salt and anti-caking agent into your food, and no iodide. The anti-caking agent isn't event that effective, so the salt either comes out in clumps or gets stuck at the exit. Stay away!","['sea', 'salt', 'salt', 'salt', 'shaker', 'delivers', 'amount', 'sea', 'salt', 'agent', 'food', 'agent', 'event', 'salt', 'clump', 'exit']",9
1439,"Is that these are 60 calories per serving, however, in all honesty, I didn't make it through a full serving.  I was excited about these, they looked like a ""grown up graham cracker"".  First problem was the smell. They smelled like melted plastic, and something else I'd hesitate to even guess what it is, but it's bad. I bravely pulled out one small crisp, hoping that maybe it was the packaging that had the ... aroma. It was not. The crisp itself smells horrific. I figured there was no way it could taste as bad as it smelled. Second problem is that I was very, very wrong about that. They have a funky, chemical taste that just defies description. The aftertaste is sort of like a skunky/chewing on a plastic pen cap that went thru the wash/wet cardboard kinda taste. Seriously, it was awful.  I tasted these about 45 minutes ago, and after drinking an entire bottle of water AND brushing my teeth, I CAN STILL TASTE IT.  I'm glad these were an add-on, but they are still absolutely terrible. Their only redeeming quality is that they are cute. Not one single member of my family will actually eat them though, so this was definitely a waste of 3$. Had I known they would be this awful, I'd have just got a second bag of  Hi I'm Skinny Sticks, Sweet Onion Multigrain, 7-Ounce . Only 30 cent more than these, but MILES better in taste.","['calorie', 'honesty', 'serving', 'graham', 'cracker', 'problem', 'smell', 'plastic', 'crisp', 'packaging', 'aroma', 'crisp', 'horrific', 'way', 'problem', 'chemical', 'description', 'aftertaste', 'sort', 'pen', 'cap', 'cardboard', 'kinda', 'minute', 'bottle', 'water', 'teeth', 'redeeming', 'member', 'family', 'waste', 'bag', 'hi', 'stick', 'onion', 'multigrain', 'cent', 'mile']",9
1459,"As other reviews have said, this tastes pretty good. It's the best dried garlic I've tried. Mine came in the three-pack and I hope I use up the other two before they go stale.  My only complaint is that you can't unscrew the top -- you've got to use the built-in grinder or break off the top completely.","['review', 'taste', 'garlic', 'three-pack', 'complaint', 'grinder']",9
1485,"So many ""healthy"" products don't taste very good.  Or taste good when you first try them and then go downhill.  I've had these chips on more than one occasion and they are very tasty.  I've served them to guests twice and both times they wanted to know what they were and where to get them. It's also nice to have something gluten-free for friends who are borderline diabetic...but I would eat them anyway.","['product', 'downhill', 'chip', 'occasion', 'time', 'friend']",9
1499,"I first had these Uncle Ray's chips a few years ago while traveling out west. I tracked them down on Amazon and recognized the name. They are just as good as I remember: smoky sweet with just enough kick, and there's adequate seasoning on all of the chips. Each bag also has a little story, courtesy of Uncle Ray, that usually has some moral message or anecdote. They are pretty funny, but not intentionally. My only problem with these chips is their texture. They're a bit thin, and there's not much of a crunchy texture. Otherwise, these are good chips and well worth trying out.","['ray', 'chip', 'year', 'kick', 'seasoning', 'chip', 'bag', 'story', 'courtesy', 'uncle', 'ray', 'message', 'anecdote', 'problem', 'chip', 'texture', 'bit', 'texture', 'chip']",9
1522,I love these gummy bears but I can buy the same bag 6 lb bag for $5.96 at SamsClub.  Thus the Amazon price is a rip off.  I wish Amazon would work to provide us the lowest prices.,"['bear', 'bag', 'lb', 'bag', 'samsclub', 'price', 'rip', 'price']",9
1535,"these are the best tasting tuna pack they make in my opinion - make a great on the go snack, and really satisfying with the tomato","['tasting', 'tuna', 'pack', 'opinion', 'snack', 'tomato']",9
1552,It is a flavorful snack that provides enough flavor but isn't too salty nor that boring of a snack. It's a pretty good alternative to potato chips or any other snack product.,"['snack', 'flavor', 'boring', 'snack', 'alternative', 'chip', 'snack']",9
1556,"I eat lentils at least once a week if not more and these are the best I've ever had.  Typically, I just buy the pound bag of goya or store-brand lentils which are serviceable, but every once in a while I'll order these from amazon.  They really have much more taste than the generic pound bag of lentils.  They take longer to cook, but are definitely worth it.  Highly recommended","['eat', 'lentil', 'week', 'pound', 'bag', 'goya', 'store-brand', 'lentil', 'pound', 'bag', 'lentil']",9
1561,"I purchased these because of the low salt, and they were indeed low in salt. However, many, many of the chips in the bag were literally dripping in oil. I have never encountered this problem with other potato chip brands. It was very unappetizing, and who wants all that oil? I will never buy these again, and I would not recommend them to others.","['salt', 'salt', 'chip', 'bag', 'oil', 'problem', 'potato', 'chip', 'oil']",9
1590,"I used to use the other popular brand that cost 3 times more.  This brand is better at 1/3 the price.  This product has a very rich pink color.  From what I have read the source of the pink color is where the health benefits of Himalayan salt come from.  The deep pink color of this salt would indicate a very healthy product, and its tasty too!","['brand', 'cost', 'time', 'brand', 'price', 'color', 'source', 'pink', 'color', 'health', 'benefit', 'salt', 'pink', 'color', 'salt']",9
1601,"I don't eat chips often, but when I do, these are some of my favorites.  They have all the flavor and texture of traditional tortilla chips, but it is the subtle lime flavoring that makes them special.  The lime flavoring appears to be a seasoning that has been sprinkled on.  Some chips seem to have minimal flavor and I find myself looking for those with the most.  Still, none of them have quite enough for my tastes.  I wish that these chips had more than just a ""hint"" of lime.","['chip', 'favorite', 'flavor', 'texture', 'tortilla', 'chip', 'lime', 'lime', 'seasoning', 'chip', 'flavor', 'taste', 'chip', 'hint', 'lime']",9
1614,"This is great candy, smooth and flavorful with a great 'mouth"" as the TV chefs like to say.  However-- six bucks for ten pieces of hard candy?  The dollar store stocks this pretty regularly. Same brand, same size-- one dollar.","['smooth', 'tv', 'chef', 'buck', 'piece', 'candy', 'dollar', 'store', 'stock', 'brand', 'size', 'dollar']",9
1635,"Bob's Red Mills lentils are my favorite legume. They have a slightly sweet taste and cook very fast- 20-30 minutes. Be careful not to over-cook them because they are very tender and will fall apart, still tasty though. The soup I make calls for sauteed carrots, celery, & onion. Add ham or sausage if you wish. 1 garlic clove, oregano, salt (if you haven't added salty ham), and optional hot pepper flakes. It is very hardy and filling. Caution: Lentils can be difficult for diabetics to handle.","['bob', 'mill', 'lentil', 'legume', 'minute', 'soup', 'call', 'carrot', 'celery', 'onion', 'ham', 'sausage', 'clove', 'oregano', 'salt', 'salty', 'ham', 'pepper', 'flake', 'caution', 'lentil', 'diabetic']",9
1659,"I asked my brother, who is a chef, how he felt about the quality of the product he received and if he could recommend it to anyone. His comments were that quality was excellent and he would enjoy having it again in the future as a gift. He looked at the idea of buying something similar from Hickory Farm in the Mall where he lives since Mother's Day caught him and me by surprise since it arrived a week early this year and he came to the conclusion that this product was far better product than anything he could find in the Mall. I had thought Hickory Farm would work since he would have physical access to viewing any items from them and his comment was that Wisconsinmade, this company whose product I am reviewing, did a far better job in quality and produce. I think that says it. For those who see only volume and not quality, stay with the grocery store, it will give you lots of volume if that is your criteria.  I will note that I bought a couple of these products from this company and I have copied the same review to each so that people will know that this company has excellent quality.  Quality cheese and quality sausage is expensive and this company makes it well.","['brother', 'chef', 'comment', 'future', 'gift', 'idea', 'farm', 'mall', 'mother', 'surprise', 'week', 'conclusion', 'mall', 'hickory', 'farm', 'access', 'item', 'comment', 'wisconsinmade', 'company', 'job', 'volume', 'stay', 'grocery', 'store', 'lot', 'volume', 'criterion', 'couple', 'product', 'company', 'review', 'people', 'company', 'cheese', 'sausage', 'company']",9
1679,"Great culinary cooking. Got it with a lavender cook book and have been impressing my friends with the gentle, subtle flavor of the lavender. A little goes a long way and there is a lot of lavender here so it can easily be used for all sorts of dishes. Makes a great way (with a little sugar) to brighten up a lavender Margarita -rim the glass with the crushed lavender instead of salt.","['cooking', 'lavender', 'cook', 'book', 'friend', 'flavor', 'lavender', 'way', 'lot', 'lavender', 'sort', 'dish', 'way', 'sugar', 'lavender', 'glass', 'lavender', 'salt']",9
1683,"With no extra salt, it tastes a lot like fresh corn.  You can add the salt after if that is to your taste.  Everybody's will be different.","['salt', 'lot', 'corn', 'salt', 'everybody']",9
1684,"I'll certainly be a repeat customer. I had a tough time finding large salt crystals to refill a grinder, but this fit the bill nicely.  Flavor is clean with slight minerality. The color is not a deep as some other himalayan pink I've seen, but it's a very good finishing salt, and a good conversation piece when put on the table in a clear grinder.  Also, the seller included a coupon for a future purchase in the package, which was a nice bonus.","['repeat', 'customer', 'time', 'salt', 'crystal', 'grinder', 'flavor', 'minerality', 'color', 'pink', 'finishing', 'salt', 'conversation', 'piece', 'table', 'grinder', 'seller', 'coupon', 'purchase', 'package', 'bonus']",9
1688,My daughter teaches kindergarten and I help her and the other 6 kindergarten 120 kids do gingerbread houses at Xmas.  Every year we have to buy the small tubes since M&m do does not sell the bags locally.  These 6 bags are much cheaper and we will have left overs for other projects.,"['daughter', 'teach', 'kid', 'house', 'xmas', 'tube', 'm', 'm', 'bag', 'bag', 'over', 'project']",9
1696,Great taste and great quality. Smells wonderful. I saved my store bought container and re-used it for these. Grinds so easy in my pepper grinder!,"['store', 'container', 'grind', 'pepper', 'grinder']",9
1701,"Sorry for the long delay, I really do not like to write negative comments, but this was delivered to my Mother-in-law, stale and bad.  She threw it out.","['sorry', 'delay', 'comment', 'mother-in-law', 'stale']",9
1724,This salt works great in my grinder and is yummy. I had no problems with the package; all the salt was contained. A great price for the amount of salt. I'm quite pleased.,"['salt', 'grinder', 'problem', 'package', 'salt', 'price', 'salt']",9
1734,"Fine quality, but expensive.  You can find the same amount for 1/3 price at places like Trader Joe's.","['price', 'place', 'trader', 'joe']",9
1783,I was hugely disappointed with this product. The Walden Farms line of 0 calorie salad dressings are great. This alfredo sauce is not. Do not waste your money on it!,"['farm', 'line', 'calorie', 'dressing', 'sauce', 'money']",9
1791,"Product is as advertised!! My grandkids love them and I do too.  Great for on the go! B Brothers-ALL-Natural Fuji Apple Crisps, 0.35-Ounce Bags (Pack of 24)","['grandkids', 'fuji', 'apple', 'crisp', '0.35-ounce', 'bag', 'pack']",9
1792,"I love this canola oil. Organic canola is hard to find and this is pricey, but it's worth it to me. I'll be ordering again, soon.","['canola', 'oil', 'canola']",9
1796,"THis is the cheapest price I could find for citric acid. I use it to make detergent, so I needed a big bag. This was the right price, good quality and it got here fast. Highly recommend!","['price', 'acid', 'detergent', 'bag', 'price']",9
1805,"I was expecting (or hoping) for a different variet of tazo, since I love the Awake and the Zen so much.  What I received was a brown paper bag with 5 Awake and 5 Zen and 1 small tea bag of peppermint.  The reason I gave it 1 star is that I love TAZO K-cups, but not for that price.  I could have 2.5 times the amount for that price.","['variet', 'tazo', 'awake', 'zen', 'paper', 'bag', 'awake', 'zen', 'tea', 'bag', 'peppermint', 'reason', 'star', 'k-cups', 'price', 'time', 'price']",9
1817,"Good overall oil for salads, cooking, etc., we have benn buying it from on Amazon for a couple of years now and are on auto ordering which is even a little cheaper making it a GREAT deal","['oil', 'salad', 'couple', 'year', 'auto', 'deal']",9
1828,"I like a lot of sesame oil and use it in salads regularly.  Great quality, flavor and aroma.  Can't beat that its organic!","['lot', 'oil', 'use', 'salad', 'flavor', 'aroma']",9
1861,way overpriced Jewel has this for $2.79 same bag size. and look at the overpriced shipping cost.,"['way', 'jewel', 'bag', 'size', 'look', 'shipping', 'cost']",9
1876,"I had a good experience with other Amazon grocery products and these were a good deal, so I bought a three pack. They weren't horrible but they don't taste the same as the ones you buy in the store. They taste like cheap generic chocolate chip cookies. Which is not necessarily bad, but not what I expected for the price and Chips Ahoy brand.  They are cheaper tasting, a little stale and much less chocolate chips. I haven't had store-bought Chips Ahoy for a few months so maybe they changed the formula for all these cookies, but if not, then these seem to be cheap knock-offs made with cheaper ingredients.","['experience', 'grocery', 'product', 'deal', 'pack', 'one', 'store', 'chocolate', 'chip', 'cooky', 'price', 'chip', 'brand', 'stale', 'chip', 'chip', 'month', 'formula', 'cooky', 'knock-offs', 'ingredient']",9
1880,"Nearly perfect snack chip. Just a trifle too much salt and sugar keep them from getting 5 stars. The air pockets in the chips make them crisp but tender. The flavor is similar to kettlecorn, but thankfully not as sweet.","['snack', 'chip', 'salt', 'sugar', 'star', 'air', 'pocket', 'chip', 'flavor', 'sweet']",9
1886,"I needed these for my toddler granddaughter who has allergies to dairy, egg, and peanuts.  This product is free from all that worry.  The chips are small, love that, b/c I even use this in my cannoli filling and can pipe it out of a star-tip pastry bag w/o clogging up the works. They taste absolutely identical to any other chocolate chip, not 'off' tasting. In the health-food stores, this is about $5 a bag.  At this price I can bake with it and use more w/o worry of being a spendthrift. I made allergy-safe chocolate chip cookies with these yesterday and I had to stop myself from eating them all...a great product.","['toddler', 'granddaughter', 'allergy', 'egg', 'chip', 'cannoli', 'filling', 'pastry', 'bag', 'work', 'chocolate', 'chip', 'health-food', 'store', 'bag', 'price', 'worry', 'spendthrift', 'chocolate', 'chip', 'cooky', 'yesterday']",9
1887,Wow. The hickory smoked jerkey sticks were incredibly salty. I could not even eat half of the stick. I have had 3 different people try them and they had the same problem. They are so terrible it tastes like you are dumping salt into your mouth. Avoid these at all costs.,"['hickory', 'stick', 'salty', 'half', 'stick', 'people', 'problem', 'salt', 'mouth', 'cost']",9
1916,"this popcorn is very good. its cheap, but it doesn't taste like it. very fluffy. this is the perfect popcorn for people who don't want to spend 6 bucks on 3 bags of popcorn.","['popcorn', 'cheap', 'popcorn', 'people', 'buck', 'bag', 'popcorn']",9
1928,"I have been buying the fireworks popcorn from Amazon and have been very happy with it. I bought this to try something different. First of all I was disappointed by the rather small container for the price, but then I was very disappointed by the taste. I use canola oil in an electric popper. This popcorn had a slight taste of insecticide. I tasted it in every batch from the jar. It was a very distinctive and unpleasant taste.","['firework', 'container', 'price', 'oil', 'popper', 'popcorn', 'insecticide', 'batch', 'jar']",9
1930,"When I ordered, I did not realized this item was seasoned. It is & I don't like the taste. I wanted PLAIN organic mashed potatoes. I got 6 boxes of these. Be careful what you order in grocery.","['item', 'plain', 'potato', 'box', 'grocery']",9
1972,"I Was sent 3 week past ""Fresh by date"" stock. Chips are noticeably not fresh in taste. Won't order again.  EDIT: And just to add to the dangers of expired stock one of the bags had a rat hole in it, black marks on inside of hole very obviously rat. unfortunately I put a chip in my mouth before I saw the hole.  Very bad form amazon.","['week', 'date', 'stock', 'chip', 'edit', 'danger', 'stock', 'bag', 'rat', 'hole', 'mark', 'chip', 'mouth', 'form']",9
1987,"We just love this mustard!  Excellent flavor!  Great deal on Amazon.  The subscribe and save plan from Amazon is great & you can cancel & change your plan anytime you want.  It is well worth it.  Organic!  Only one bad thing about it, it's in plastic.  If it was in glass (like Eden) then wooo weee!  Simply perfect!  I have a awesome recipe you can try out using this mustard.  I was thinking that a pack of 6 might seem like too much mustard for most.  But if you try this delicious recipe, you might find that 6 aren't enough!  Roasted Potatoes Dijion  1/2 C Dijion Mustard 1/2 C Olive Oil 3 Lbs Red Potatoes, Cut into 1 1/2"" pcs. 2 Med Red Onions, sliced (aprox. 1.5 C) Chopped Parsely for garnish (if you don't have fresh parsely it rocks without it!)  In a small bowl, combine mustard & oil. In a large bowl, combine potatoes, onions, and the mustard mixture.  Toss to coat well. Spread evenly on a baking sheet. Bake at 400F for 45-50 min. or until potatoes are tender and crispy. Garnish with chopped parsley.  Yum!  Enjoy! :o)","['mustard', 'flavor', 'deal', 'subscribe', 'plan', 'plan', 'thing', 'plastic', 'glass', 'weee', 'recipe', 'mustard', 'pack', 'mustard', 'recipe', 'potato', 'dijion', 'dijion', 'mustard', 'oil', 'lb', 'potato', 'pc', 'onion', 'c', 'bowl', 'mustard', 'oil', 'bowl', 'combine', 'potato', 'onion', 'mustard', 'mixture', 'toss', 'sheet', 'bake', 'min', 'potato', 'tender', 'garnish', 'parsley', 'yum', 'enjoy', 'o']",9
2022,"These are very healthy 7 grains and very light and crispy, perfect with dips or salsa.  Tastes just like rice cake.  They are very easy on the teeth too, for those who have dental work that they don't want to chip. Hard to find in supermarkets.","['grain', 'perfect', 'dip', 'taste', 'rice', 'teeth', 'work', 'chip', 'supermarket']",9
2025,"I was very satisfied with my purchase of Nutiva hemp seeds. I ordered a 2-pack of them and it arrived fairly quickly. They taste great on their own, but I usually add them to protein shakes to enhance the amino acid profile, or sprinkle them on top of salads for added flavor and texture. My supply is almost gone so I'll definitely be ordering more.  One of the reviews said there were still shells in the bag but I didn't find any in mine.","['purchase', 'hemp', 'seed', 'shake', 'amino', 'acid', 'profile', 'salad', 'flavor', 'texture', 'supply', 'review', 'bag']",9
