,Text,Tokens,Labelled_topic
1609,"The Prepara Herb Savor Pod is advertised holding asparagus. That was why I purchased it, thinking it would be good for keeping asparagus fresh. In reality the pod will hold very few spears and they would need to be quite thin and short.  The ad is misleading. I'll keep it for storing herbs, but asparagus is out of the question.","['prepara', 'herb', 'savor', 'pod', 'advertised', 'asparagus', 'asparagus', 'fresh', 'reality', 'pod', 'spear', 'short', 'ad', 'herb', 'asparagus', 'question']",2
1617,"I was looking for a healthier alternative to Splenda and Equal, NuStevia taste great and this container lasts a long time.","['healthier', 'alternative', 'equal', 'nustevia', 'container', 'long', 'time']",2
1667,"I was a little concerned about ordering such a large quantity, but the price was good and the reviews were good.  I am happy that I did buy the cherries.  So good for snacking and adding to yogurt and on cereal.  I have not used them yet in baking but plan to make some muffins with adding the cherries to the batter.  Taste, for me, is the right balance between tart and sweet.  After opening, I put the cerries in zip lock bags and placed them in the refrigerator.  The cherries are fresh.","['little', 'concerned', 'large', 'quantity', 'price', 'review', 'happy', 'cherry', 'cereal', 'plan', 'muffin', 'cherry', 'batter', 'right', 'balance', 'tart', 'sweet', 'cerries', 'zip', 'lock', 'bag', 'refrigerator', 'cherry', 'fresh']",2
1690,"I have used this product for many years. Love the flavor.But buy it at Kroger's, it is one third the cost. Mexene Original Chili Powder Seasoning - 2 oz  It is a 3 oz jar.","['year', 'buy', 'kroger', 'cost', 'mexene', 'original', 'chili', 'powder', 'oz', 'jar']",2
1722,"I've been ordering dried cherries by mail for several years now, from another source. These cherries are just as good as my previous source, at a better price, thanks to Amazon Prime.","['cherry', 'mail', 'year', 'source', 'cherry', 'previous', 'source', 'better', 'price', 'thanks', 'prime']",2
1814,"This curry powder has a nice well-blended flavor.  And, it is hot without being too hot. It adds a nice variety to many of my dishes, espeically fried rice which I eat quite often.","['curry', 'powder', 'well-blended', 'flavor', 'hot', 'hot', 'variety', 'dish', 'rice']",2
1881,"I've tried a bunch of them and the taste of this product is outstanding.  Even the folks behind the counter at my gym commented on it and they sell a competing product.  Give it a try, you won't be disappointed.","['bunch', 'outstanding', 'folk', 'counter', 'gym', 'try']",2
1884,"This is a close match to sugar, and is supposed to be better for you than other artificial sweeteners.  A little expensive.","['close', 'match', 'better', 'artificial', 'sweetener', 'little', 'expensive']",2
1900,"This product was recommended to a group of us ladies by a cardiologist who spoke at one of our meetings.  She said her patients were getting fantastic results taking this to help them lower their cholesterol (LDL levels).  My LDL needs to be lowered by 20 points and I don't want to take medication.  So, I decided to give this a try.  I have taken it for two months but it will be a few more months before I have my cholesterol level checked.  At that time, I will know if this works.  In addition to taking this, I've been eating steel cut oatmeal for breakfast and have cut way back on beef.","['group', 'lady', 'cardiologist', 'meeting', 'patient', 'fantastic', 'result', 'lower', 'cholesterol', 'ldl', 'level', 'ldl', 'point', 'medication', 'try', 'month', 'month', 'cholesterol', 'level', 'time', 'addition', 'steel', 'cut', 'oatmeal', 'breakfast', 'way', 'beef']",2
1912,"So... I usually consider pasta to be pasta to be pasta.  It's usually all the same to me.  HOWEVER... when I tried this brand of pasta, I noticed that it does taste better.  I can't describe how exactly, but it does.  I thought maybe it was my imagination (maybe knowing it's organic was influencing my judgment) but my sister commented on it when I served it for her one day.  She wanted to know where I got it - it tasted so good.  Hmmm.  So while usually there isn't much of a taste difference when it comes to noodles and pasta, for this brand there is.  It's subtle, but it's there.  When we moved from California I discovered they didn't sell it in the stores here in NY.  So I was elated when I found Amazon carries it.  Elated over a simple pasta?  Yes, that's how good it is in comparison!  Mmmmmm Mmmmm!","['pasta', 'pasta', 'brand', 'pasta', 'better', 'imagination', 'organic', 'judgment', 'sister', 'hmmm', 'difference', 'noodle', 'pasta', 'brand', 'subtle', 'california', 'store', 'simple', 'pasta', 'yes', 'comparison', 'mmmmmm', 'mmmmm']",2
1913,"I ordered this assorted bartons turkish delight 6in1 it is delicious .I took it to my parents house for my sister's birthday among her gifts which I also bought at amazon everyone at the party loved this Turkish delight so much they even wanted to buy it for them and I told them amazon go there they have everything,amazon thank you as allways bringing us International flavors without leaving our homes.","['assorted', 'bartons', 'turkish', 'delight', 'delicious', 'parent', 'house', 'sister', 'birthday', 'gift', 'party', 'turkish', 'delight', 'thank', 'allways', 'international', 'flavor', 'home']",2
1936,"This sauce, with lobster added, was the hit of the night! Paired with pasta and garlic bread, my family couldn't stop raving about it.  I managed to save one jar for myself.","['sauce', 'lobster', 'hit', 'night', 'pasta', 'garlic', 'bread', 'family', 'jar']",2
1997,I have long searched for a great linguine and spagetti and this is it! Just made linguine with clam sauce and each time my husband remarks how terrific it is.  I buy in packages of 5 for both spagetti and linguine and will reorder when close to being out.,"['linguine', 'spagetti', 'linguine', 'clam', 'sauce', 'time', 'husband', 'remark', 'terrific', 'buy', 'package', 'spagetti', 'linguine', 'close']",2
2024,"This is great tasting ketchup. I waited till I found one before introducing my kids ( ages 2 and 3) now I don't care what they eat ""red dip"" with. Hubby also said he liked it better than our regular ketchup.","['ketchup', 'till', 'kid', 'age', 'red', 'dip', 'hubby', 'better', 'regular', 'ketchup']",2
2033,"My son asked for this plant for his birthday and he is very happy with it.  It seems to be doing well thus far, hopefully it will continue to thrive.  It was packed well in the box and incurred no damage during shipping.","['son', 'plant', 'birthday', 'happy', 'box', 'damage']",2
2059,I bought this to share with my co-workers and in one week they are gone.,"['share', 'co-worker', 'week']",2
2062,They came during a heat wave so some of them melted. However that's not the issue. They tasted burnt and just not that good. The ones at Trader Joe's are soo much better.,"['heat', 'wave', 'issue', 'burnt', 'one', 'trader', 'joe', 'better']",2
2119,The kids in our son's party were super excited that they had flavors to choose from before I made their cotton candy..and what colorful flavors too! Cherry & Grape were the favorites. The cherry and Blue raspberry were the most colorful.,"['kid', 'son', 'party', 'super', 'flavor', 'cotton', 'candy', 'colorful', 'flavor', 'cherry', 'grape', 'favorite', 'cherry', 'blue', 'raspberry', 'colorful']",2
2201,"Espresso pods are a no-fuss, no-muss way to go. I use the MyPressi espresso maker, which I love, and pods make clean-up a snap. The Lucaffe mixed case includes two SKUs. I kind of wish there's been more, but both are so tasty I can't complain. They also arrived loose in a box, which was surprising for me, but not a particular problem. Five stars because both my ""complaints"" are trivial and are irrelevant to the quality of the product.","['espresso', 'pod', 'no-fuss', 'no-muss', 'way', 'mypressi', 'espresso', 'maker', 'love', 'pod', 'clean-up', 'snap', 'lucaffe', 'mixed', 'case', 'skus', 'kind', 'wish', 'box', 'particular', 'problem', 'star', 'complaint', 'trivial', 'irrelevant']",2
2216,"I got a sample of these in the mail and I tried them one night after ravaging my pantry for something crunchy and tasty. Boy, did these hit the spot they are so good they have now replaced my love for cheetos and jax. They are crunchy and cheesy and OMG they are just unbelieveably good and good for me too. What more could a girl ask for?","['sample', 'mail', 'night', 'pantry', 'crunchy', 'boy', 'spot', 'love', 'cheetos', 'jax', 'crunchy', 'cheesy', 'omg', 'girl', 'ask']",2
2329,I bought this bag and found it 50% cheaper at smart and final. It was also old and and white. This was terrible! I bought it to put in the candy canisters I give to co-workers. So I didn't find out it was OLD till a co-worker informed me. I was so embarrassed. Do not buy this candy. It all ended up in the trash. Very disappointed!,"['bag', 'cheaper', 'smart', 'final', 'old', 'white', 'terrible', 'candy', 'canister', 'co-worker', 'old', 'till', 'co-worker', 'embarrassed', 'candy', 'trash', 'disappointed']",2
2367,I found this exact same product elsewher for a much better price. It was only $11.99 per bag. Why is there such a difference? Dried Cherries 20oz. ~ Resealable Bag  Dried Cherries 20oz. ~ Resealable Bag,"['exact', 'elsewher', 'better', 'price', 'bag', 'difference', 'cherry', 'resealable', 'bag', 'cherry', 'resealable', 'bag']",2
2383,"I've been told that the refrigerator of the future will have herb/vegetable/salad bins inside to grow vegetables and I thought the Prepara Herb Savor Pod looked like the perfect precursor. Wrong. The detachable bottom comes loose continually and leaks water everywhere. Similarly, the plastic plug at the back does NOT hold. A good idea, a nice-looking product, but poorly executed. Refrain from purchasing -- plastic bags are MUCH, much better.","['refrigerator', 'future', 'bin', 'vegetable', 'prepara', 'herb', 'savor', 'pod', 'perfect', 'precursor', 'detachable', 'loose', 'leak', 'water', 'plastic', 'plug', 'idea', 'nice-looking', 'refrain', 'plastic', 'bag', 'better']",2
2499,"Some of my friends who I have offered these to say they taste like SOAP.  And even I have to admit they have a very unusual taste, but that is what I love about them!  AND they leave your breath smelling wonderful for a really long time afterwards.  I first purchased these at World Market, but here I got them at less than half of what they sell them for each there.  Live on the edge, try Violet candy today!  I wish they also made them in Lavendar flavor too.","['friend', 'soap', 'unusual', 'breath', 'wonderful', 'long', 'time', 'world', 'market', 'half', 'edge', 'try', 'violet', 'candy', 'today', 'lavendar', 'flavor']",2
2509,"The product arrived just as advertised, two 24 ounce containers of McCormick taco seasoning. It was well-packaged and sealed upon arrival. It was spicier than I thought it would be, but still exactly what I wanted. I eat eggs every morning for breakfast and top it with this seasoning. Talk about a wake up!","['advertised', 'ounce', 'container', 'mccormick', 'taco', 'well-packaged', 'arrival', 'spicier', 'eat', 'egg', 'morning', 'breakfast', 'talk', 'wake']",2
2519,This is the easiest and tastiest applesauce cake with out the hassle .  Everyone will think you made it fromscratch.,"['easiest', 'tastiest', 'applesauce', 'hassle']",2
2521,It has only a few calories and is even suitable for my husband with Diabetics II. Very fast to prepare before cooking the meal for the family or friends. Taste is really good and not too sweet as many other desserts. Great in summertime - put it for half an hour in the freezer and serve it as a semifreddo.,"['calorie', 'suitable', 'husband', 'diabetic', 'ii', 'meal', 'family', 'friend', 'sweet', 'dessert', 'summertime', 'hour', 'freezer', 'semifreddo']",2
2525,"This curry paste has a geat taste, we use it in soups, stir fries, vegetable dishes and anything you would like to add some extra zing to.","['curry', 'paste', 'geat', 'soup', 'stir', 'fry', 'vegetable', 'dish', 'extra', 'zing']",2
2615,"I fell in love with this product.  I find artificial sweeteners sadly lacking in flavor or as stimulating to my taste buds as a flat soda.  This product has saved me.  I use it in everything I would use regular sugar for.  My favorite way to use it is to make lemon sorbet.  Talk about satisfying my sweet tooth and staying within my dietary guidelines, this is the one for me.  Now I want to find a ""brown sugar"" variation of this.  Raley's supermarket used to carry Smart Sugar and then quit stocking it.  I bought every last one on the shelf to tide me over until I could find another source.  Thanks to Amazon, I can now quit hoarding my supply and use it more freely.  I'll be placing my order for 5 bags very soon.  Thanks to everyone involved in the production of Smart Sugar!","['love', 'artificial', 'sweetener', 'flavor', 'stimulating', 'bud', 'flat', 'soda', 'regular', 'sugar', 'favorite', 'way', 'lemon', 'sorbet', 'talk', 'sweet', 'tooth', 'dietary', 'guideline', 'brown', 'sugar', 'variation', 'raley', 'supermarket', 'smart', 'sugar', 'shelf', 'source', 'thanks', 'supply', 'bag', 'thanks', 'production', 'smart', 'sugar']",2
2630,All the cures work and taste great. I like hickory smoked/flavored items so this was great for me. Great seasoning.,"['cure', 'work', 'hickory', 'item']",2
2656,"I found it much tastier than the plain tuna pouches out there. Excellent quality, and no need to 'dress it up'.  I put it the micro on about 20% power for 1 minute and Shazam!  I believe a little heating brings out the flavor.","['tastier', 'plain', 'tuna', 'excellent', 'need', 'micro', 'power', 'minute', 'shazam', 'little', 'heating', 'flavor']",2
2679,"Checked reviews about several Companies this one had great ones. Purchased as a gift for my Mother( she is the expert on Jordan Almonds ) She said they were wonderful. Fresh and not over candied. My sisters agreed. They arrived right away, well packed.","['review', 'company', 'one', 'gift', 'mother', 'expert', 'jordan', 'almond', 'wonderful', 'fresh', 'candied', 'sister', 'packed']",2
2699,"If you're looking for authentic, Thai curry, this is it.  After you've made the dish a few times, you can tailor it to your liking.  We like it VERY spicy, so we're generous with the portions, and add chili flakes and a little madras curry powder.  Buy with confidence, and keep your pantry stocked!","['authentic', 'thai', 'curry', 'dish', 'time', 'portion', 'chili', 'flake', 'little', 'madras', 'curry', 'powder', 'buy', 'confidence', 'pantry']",2
2700,"OK, the package says that these are ESE pods, they look the same as other ESE pods, have the same shape and size as other ESE pods that I have around, and weigh the same as other ESE pods, as far as I can tell. These pods even brew for about as long other ESE pods using my Saeco Espresso Classico machine. I don't know whether it's the grind that Lavazza uses, but the Lavazza pods don't seem to be as tightly packed as other ESE pods, and the resulting espresso is slightly less strong than the espresso made by the other ESE pods. That being said, the espresso is perfectly acceptable, particularly when you take into account the price that you pay when you go on Amazon's subscription plan.","['package', 'ese', 'pod', 'ese', 'pod', 'shape', 'size', 'ese', 'pod', 'ese', 'pod', 'pod', 'long', 'ese', 'pod', 'saeco', 'espresso', 'classico', 'machine', 'grind', 'lavazza', 'us', 'lavazza', 'pod', 'ese', 'pod', 'espresso', 'strong', 'espresso', 'ese', 'pod', 'espresso', 'acceptable', 'account', 'price', 'subscription', 'plan']",2
2701,Nice assortment.  One cheese got molded (before opening) about 10 days after arrival.  I GOURMET REPLACED IT PROMPTLY.  Nice grouping for a wine tasting party.,"['assortment', 'cheese', 'day', 'arrival', 'wine', 'party']",2
2736,"Narnia???  I first had Turkish delight while I was in Turkey.  There, shops produce Turkish delight and hundreds of other exotic treats fresh.  Every town of more than a few thousand people seems to have at least one of these shops. The sweetness of Turkish delight varies by shop in its native homeland, and this confection is a fine example, so long as one doesn't eat all that sugar sifting around in the box.  I think there's so much so it will act as a natural preservative.  If you can't fit a quick trip Turkey to get the genuine article hand-made fresh, then this is the best imported substitute I've tried.  I wouldn't trust getting something like this from a regular retailer because of potential shelf-life issues, and I wouldn't trust confections obtained from a discount clothing outlet, but on-line through Amazon I trust.  Tangentially, if you like Turkish delight, you owe it to yourself to visit the country of origin, because there's many other delicious Turkish confections you probably haven't experienced.","['narnia', 'turkish', 'delight', 'turkey', 'turkish', 'delight', 'hundred', 'exotic', 'treat', 'fresh', 'town', 'people', 'shop', 'sweetness', 'turkish', 'delight', 'varies', 'shop', 'native', 'homeland', 'confection', 'fine', 'example', 'box', 'natural', 'preservative', 'quick', 'trip', 'turkey', 'genuine', 'article', 'hand-made', 'fresh', 'best', 'imported', 'substitute', 'regular', 'retailer', 'potential', 'shelf-life', 'issue', 'confection', 'discount', 'clothing', 'outlet', 'on-line', 'turkish', 'delight', 'country', 'origin', 'delicious', 'turkish', 'confection']",2
2774,When you follow the cooking directions it's excellent. If you don't cook it into the pasta the flavor is ruined,"['cooking', 'direction', 'excellent', 'pasta', 'flavor']",2
2819,"My wife always made her own gravy from scratch and is good at it. However, this gravy is fantastic, idiot proof (even I can make it) and reminds me of my grandma's cooking. My wife loves it and this will definitely be a new staple for our cupboard.","['wife', 'gravy', 'scratch', 'gravy', 'fantastic', 'idiot', 'proof', 'grandma', 'wife', 'new', 'staple', 'cupboard']",2
2820,"I bought this for my fiance for Valentine's day, and he actually got me the same thing at the store. The ones I ordered taste so much better! Super fresh! Absolutely addicting.","['fiance', 'valentine', 'thing', 'store', 'one', 'better', 'super', 'fresh']",2
2827,"PRO:  THIS COFFEE IS GREAT IT IS ONE OF THE BETTER ONES I HAVE TRIED AND I HAVE TRIED OVER 35 BRANDS, OVERALL I WOULD give it a rating 2 from 1 to 10. WOULD HIGHLY RECOMMEND. CON: I FEEL IT IS A BIT PRICEY.","['coffee', 'better', 'one', 'brand', 'overall', 'rating', 'bit', 'pricey']",2
2850,"I bought this mixed Turkish delight Pistachio,Almonds & Hazelnut ,I took it to my sister's house for my nephew 5th birthday among his gifts everyone at that party they all loved it they said it wasn't too sweet and the nuts inside are moderate perfect portion.I myself loved it too and I plan to order more in the future it is the perfect sweet to serve your guests after serving them espresso coffee.amazon thank you again as always for bringing us the International flavors to our home without spending a lot of money for traveling to get these sweets,","['mixed', 'turkish', 'delight', 'pistachio', 'hazelnut', 'sister', 'house', 'nephew', 'birthday', 'gift', 'party', 'sweet', 'nut', 'moderate', 'perfect', 'plan', 'future', 'perfect', 'sweet', 'guest', 'thank', 'international', 'flavor', 'home', 'lot', 'money', 'sweet']",2
2867,"First time Id ever purchased whole nutmeg, and I am glad that I did!  It is so much better than already ground nutmeg, lasts longer and it quiet simple to use with a good microplane grater!","['time', 'id', 'nutmeg', 'glad', 'better', 'ground', 'nutmeg', 'longer', 'quiet', 'simple', 'microplane', 'grater']",2
2889,"I made one for my daughter's birthday party and everyone but her died of uranium poisoning. Still tasted pretty good, though.","['daughter', 'birthday', 'party', 'died', 'uranium', 'poisoning']",2
2896,"THESE CHEWS ARE TASTY AND CHEWY. THE PRICE IS EXCELLENT FOR WHAT YOU GET. WE HAVE PLENTY AROUND FOR OURSELVES AND TO SHARE WITH FAMILY. GREAT TREAT FOR LITTLE KIDS. PLUS THEY ARE GOOD FOR YOU WITH NO ADDED JUNK. JUST LICORICE. GREAT BUY, GREAT TASTE.","['chew', 'price', 'excellent', 'share', 'family', 'treat', 'little', 'kid', 'added', 'junk', 'buy']",2
2926,Bought them for myself..eldest daughter fell in love :) enjoys them SO much. Spicey but only a touch..second eldest daughter enjoys them so much i share a bag of them often,"['eldest', 'daughter', 'love', 'spicey', 'touch', 'second', 'eldest', 'daughter', 'share', 'bag']",2
2939,"I bought this in an effort to reduce my sodium intake and replace ketchup on everything I eat.  I've put in on eggs, cauliflower, cabbage and some meat dishes.  Tastes great!  Very happy with this and will try some other flavors.","['effort', 'sodium', 'intake', 'ketchup', 'egg', 'cauliflower', 'cabbage', 'meat', 'dish', 'happy', 'flavor']",2
2983,"Found these wonderful almonds during Christmas time last year.  Went back to the same store and they didn't have them, so I looked them up on Amazon and was pleased to see they are in stock. They are a real treat. My family and friends love them.","['wonderful', 'almond', 'christmas', 'time', 'store', 'pleased', 'stock', 'real', 'treat', 'family', 'friend']",2
3012,"The spice and flavor go hand-in-hand, so I usually add all of the flavor packet. I make these slightly soupy, and I often discard a little of the broth to reduce sodium levels + spare my digestive tract from the ravages of my taste buds. Also great (and more of a meal) with egg stirred in near the end. I could eat these every day, but alas, that would have dire consequences.  Taking the nutritional drawbacks as a given, these are 5* for price/flavor.","['spice', 'flavor', 'hand-in-hand', 'flavor', 'packet', 'soupy', 'little', 'broth', 'sodium', 'level', 'digestive', 'tract', 'ravage', 'bud', 'meal', 'egg', 'end', 'ala', 'dire', 'consequence', 'nutritional', 'drawback']",2
3090,"I just received my 6-Pack of bulbs and 2 of the 6 don't work, and another one has debris floating in the tube.  The bulbs that work appear do work well; however, there is no excuse for poor quality - back they go!","['bulb', 'tube', 'bulb', 'work', 'work', 'excuse', 'poor']",2
3103,Arrived undamaged and on time. Add's a nice touch to beans and rice. Not alot of flavor but not a bad addition to the spice rack.,"['undamaged', 'time', 'touch', 'bean', 'rice', 'alot', 'flavor', 'bad', 'addition', 'spice', 'rack']",2
3105,"These lollipops are a wonderfully healthy option over regular store brand suckers/lollipops.  My children and I are very happy with the taste of these.  The flavors we have tried so far are tasty and strong, and the size is perfect for a special treat.  The 5 pound bag should last us a very long time.","['lollipop', 'healthy', 'option', 'regular', 'store', 'brand', 'child', 'happy', 'flavor', 'strong', 'size', 'perfect', 'special', 'treat', 'pound', 'bag', 'long', 'time']",2
3106,The fruit cake is very tasty and pricy (as all the good ones are). Glad I found it.,"['fruit', 'cake', 'pricy', 'one', 'glad']",2
3143,"The taste is great. The shipment came in fast. I love it, and so does my entire family. The beans are on the smaller side, but it does not matter to us.","['shipment', 'fast', 'entire', 'family', 'bean', 'smaller']",2
3176,"I purchased this because I read that it was a natural cure for hives..Um, how about NOT.  It did nothing for my hives and it tastes awful.  Luckily, a co-worker of mine loves this stuff (reminds him of his grandmother) and I gave it to him.  Yucky, yucky stuff.","['natural', 'cure', 'hive', 'um', 'hive', 'awful', 'co-worker', 'stuff', 'grandmother', 'yucky', 'yucky', 'stuff']",2
3207,"This is one of the best traditional pasta sauces around. Usually I would mix some oregano, some basil and some garlic powder to give my gravy some taste but this doesn't need any additional items. It's great just out of the jar!","['best', 'traditional', 'pasta', 'sauce', 'oregano', 'basil', 'garlic', 'powder', 'gravy', 'additional', 'item', 'jar']",2
3211,We have been looking for pesto that tastes as good as what we had in Tuscany. This is from the same region as our favorite. The consistency is just a bit runny. It has moderate chunks of garlic. It was quite tasty!,"['pesto', 'tuscany', 'region', 'favorite', 'consistency', 'bit', 'runny', 'moderate', 'chunk', 'garlic']",2
3220,"I bought this product to get rid of black ants in my house. It did not help at all. I even tried mixing it with sugar and placing it where the ants used to go, well they just don't go anywhere close to it, it really looks like it repels the ants, instead of attracting them. I have not found yet a product that work for my ants, except the spray that kills them instantly (but I cannot spray it in the kitchen, and I have ants all around the counter top, even if it is cleaned to perfection).","['rid', 'black', 'ant', 'house', 'sugar', 'ant', 'ant', 'work', 'ant', 'spray', 'kitchen', 'ant', 'counter']",2
3236,These are very good crackers with a very italian cheesy taste. All 4 boxes had quite a few crushed at the bottom of the boxes/bags- bags inside the boxes. I liked them much better than just the regular cheddar ones.,"['cracker', 'italian', 'cheesy', 'box', 'boxes/bags-', 'bag', 'box', 'better', 'regular', 'cheddar', 'one']",2
3242,I love these Wild Cherry Tic Tacs and they are impossible to find in stores.  I am so glad that I can get them from Amazon and the price is excellent!  They are a great low calorie treat and I will keep buying them from Amazon.  Highly recommend this purchase!,"['wild', 'cherry', 'tic', 'tacs', 'impossible', 'store', 'glad', 'price', 'excellent', 'low', 'calorie', 'treat', 'purchase']",2
3265,I ordered this delicious Kadayif dessert for my sister's birthday with her present that I also bought it at amazon took  them to my parents house to celebrate at their house.everyone at the party enjoyed this delicious kadayif I served it with some turkish coffee it was the best dessert I ever tried everyone said where did I buy it from I said amazon of course they have anything and everything you want to get quality exceptional prices very low.My son told everybody that I live in amazon website because I'm there looking at it everyday to catch those bargains.Thank you amazon as allways bringing us the International flavors to our homes.,"['delicious', 'kadayif', 'dessert', 'sister', 'birthday', 'present', 'parent', 'house', 'party', 'delicious', 'kadayif', 'turkish', 'coffee', 'best', 'dessert', 'course', 'exceptional', 'price', 'everybody', 'website', 'allways', 'international', 'flavor', 'home']",2
3322,"My first time having Curry Rice.  But boy, I cooked this stuff exactly how you're supposed to.  Taste...wasn't bad, I guess, a little ""Strong"" though.  IT was thick, like ice slush...it was over-bearing and the spice was pretty intense.  I don't think I'll get it again...I guess it's good stuff, seen it in some curry making videos...used often, but...not for me, as it it is way to thick.  I had potatoes, onions, and pork prepared to perfection mixed with it...and I could not taste them, at all. I could not taste the pork, or anything. Only the Sauce.","['time', 'curry', 'rice', 'boy', 'stuff', 'bad', 'little', 'strong', 'ice', 'slush', 'over-bearing', 'spice', 'intense', 'guess', 'stuff', 'curry', 'video', 'way', 'potato', 'onion', 'pork', 'mixed', 'pork', 'sauce']",2
3341,"Very disappointed, not much pumpkin or spice, just pretty close to plain old coffee.  I was hoping for something like they have at Tim Horton's but its not even close.","['disappointed', 'pumpkin', 'spice', 'close', 'old', 'coffee', 'tim', 'horton']",2
3371,Case pricing is very favorable.  Great to have a stock on hand for preparing meals for the freezer.  Super quick shipping.,"['case', 'pricing', 'favorable', 'stock', 'hand', 'meal', 'freezer', 'super', 'quick', 'shipping']",2
3459,"This tea has a nice flavor, although it is hard to say if it is actually increasing my joint comfort.  The power of placebo can be just as powerful, if not more so, than any herb or medicine out there.","['tea', 'flavor', 'hard', 'joint', 'comfort', 'power', 'placebo', 'powerful', 'herb', 'medicine']",2
3482,"We had an Easters party and i purchase this product to fill my pinata , The kids was surprised and happy with the candy's .","['easter', 'party', 'purchase', 'pinata', 'kid', 'surprised', 'happy', 'candy']",2
3653,This product is a great organic version of tuna helper.  My family loves it and it tastes great!,"['organic', 'version', 'tuna', 'helper', 'family']",2
3654,"This product exceeded expectation, makes you feel better after drinking.  Will buy again.  Thank you Dr. Oz for talking about it on your show!","['expectation', 'drinking', 'thank']",2
3658,"Love the taste of this sauce. We have been using this for over a year. Great price, good quality, using this makes the pasta very yummy. A great buy.","['sauce', 'price', 'pasta', 'buy']",2
3678,"First time buyer of KA-ME Rice Crackers and I'm very impressed. These are very light, crisp and flavorful. They are as good plain as they are with cold cuts, fruit, etc. Unfortunately, the ones I purchased may be the last I get from this source. Right after I purchased the dozen packs, the price per dozen increased 44% to its present $37.99. Fortunately, I have enough to last a while, but assuming the price stays the same, these are my last KA-ME.","['time', 'buyer', 'ka-me', 'rice', 'cracker', 'impressed', 'light', 'crisp', 'flavorful', 'plain', 'cold', 'cut', 'fruit', 'one', 'source', 'dozen', 'price', 'dozen', 'present', 'price', 'ka-me']",2
3693,Sent this basket to my father for his birthday.  He said the fruit was very fresh and sweet.  Happy with this healthy purchase!,"['sent', 'basket', 'father', 'birthday', 'fruit', 'fresh', 'sweet', 'happy', 'healthy', 'purchase']",2
3694,"These were the best, and somehow fresher-tasting, that we have enjoyed, yet!  A good buy!","['best', 'fresher-tasting', 'buy']",2
3701,"My family loves Ginger Chews. Great for motion sickness, generalized upset stomachs and to just freshen up ones breath. We have been buying ginger chews for over 6 years now! Absolutely a great multi-purpose product with a bonus: tastes great!","['family', 'ginger', 'chew', 'motion', 'sickness', 'upset', 'stomach', 'one', 'ginger', 'chew', 'year', 'multi-purpose', 'bonus']",2
3711,This tea is very robust and tasty especially after a long tiring day at work. I sooths your nerves after a long day and works wonders on a cold winter evening while reading or just chilling.,"['tea', 'robust', 'long', 'tiring', 'work', 'sooth', 'nerve', 'long', 'wonder', 'cold', 'winter', 'chilling']",2
3718,I love the taste of the Benecol Smart Chews.  I'm hooked on these and my mom is also taking them.  It's great to have something taste good and help your cholesterol.  Thank you.,"['benecol', 'smart', 'chew', 'mom', 'cholesterol', 'thank']",2
3720,This has been my staple breakfast cereal for a couple of years now. I love the taste.,"['staple', 'breakfast', 'cereal', 'couple', 'year']",2
3731,"I have been drinking the original Cheribundi for a bit now, but it was a tad expensive.  So I checked out Amazon and they had it for a bit less.  I discovered they have additional flavors like the Ginger Cherry.  Cherries help calm inflammation, which is why I picked it up the first time.  I have a bottle about every other day and use it to flavor my homemade kombucha.  Great item.","['original', 'cheribundi', 'bit', 'tad', 'expensive', 'bit', 'additional', 'flavor', 'ginger', 'cherry', 'cherry', 'inflammation', 'time', 'bottle', 'homemade', 'kombucha', 'item']",2
3758,"I received these in bad condition. Most of them were broken, but the ones that weren't had holes in them. They were so weak that they would tear when you tried to roll them. I would try three ladies brand. They are a way higher quality.","['bad', 'condition', 'one', 'hole', 'weak', 'lady', 'brand', 'way', 'higher']",2
3762,I like em but nothing unique about the flavor.  basically saves you from having to make them at home... a little pricey but for a treat what the heck,"['em', 'unique', 'flavor', 'home', 'little', 'pricey', 'treat', 'heck']",2
3835,This is an excellent product but unfortunately its not eligible for super saver shipping so the cost is too much per tart,"['excellent', 'eligible', 'super', 'saver', 'shipping', 'cost', 'tart']",2
3851,"We use this ketchup all the time at our house in order to cut down on sugar.  It tastes just like the regular ketchup to us.  The bottle with the wide head is handy, because you can easily store it upside down.  That makes it easier to squirt out the remaining ketchup.","['ketchup', 'time', 'house', 'sugar', 'regular', 'ketchup', 'bottle', 'wide', 'head', 'handy', 'easier', 'ketchup']",2
3853,I really like the taste just a touch of salt but they are more chewy then I would like. The Gustaf's rounds are a little better.,"['touch', 'salt', 'chewy', 'gustaf', 'round', 'little', 'better']",2
3867,"Very fresh and tasty!  Will buy again soon. Since I ordered it in Dec, shipping is a little later then estimate, better order it earlier.","['fresh', 'dec', 'shipping', 'little', 'better', 'earlier']",2
3868,"So far I like this cherry juice best.  I was expecting it to be thinner and watered down compared to the concentrate (I had been mixing Tart is Smart concentrate 1/2 cup per Qt of water which I believe is what they suggest) but this tastes much better and stronger.  Perhaps tastes better because it tastes stronger to me.  The tart cherry juice works better than Glucosamine for me, my knees creak far less and I am much more limber when I wake up.  I can't say anything about sleeping better as I slept fine before I started drinking cherry juice.","['cherry', 'juice', 'best', 'thinner', 'concentrate', 'tart', 'smart', 'concentrate', 'cup', 'qt', 'water', 'better', 'stronger', 'taste', 'stronger', 'tart', 'cherry', 'juice', 'glucosamine', 'knee', 'limber', 'better', 'fine', 'cherry', 'juice']",2
